suite,mechanism_label,anchor,equivalence_ratio,intake_pressure_bar,annular_radial_clearance_um,annular_eccentricity_ratio,boundary_mass_fraction,mixing_time_ms,pressure_equalization_coeff_m_s_Pa,step_deg,status,error,pressure_equalization_coeff_used_m_s_Pa,pressure_equalization_attempts,two_model,two_fuel_profile,two_mechanism,two_fuel_composition,two_boundary_mass_fraction_initial,two_boundary_piston_area_fraction,two_mixing_time_ms,two_interzone_heat_transfer_coeff_W_m2K,two_pressure_equalization_coeff_m_s_Pa,two_boundary_leak_bias,two_peak_pressure_bar,two_peak_pressure_deg_atdc,two_max_pressure_rise_bar_per_deg,two_max_pressure_rise_deg_atdc,two_peak_core_temperature_K,two_peak_boundary_temperature_K,two_peak_temperature_K,two_final_core_temperature_K,two_final_boundary_temperature_K,two_CA10_deg_atdc,two_CA50_deg_atdc,two_CA90_deg_atdc,two_max_fuel_consumed_fraction,two_final_fuel_consumed_fraction,two_core_fuel_reaction_extent_fraction_initial_total,two_boundary_fuel_reaction_extent_fraction_initial_total,two_gross_indicated_work_mJ,two_gross_imep_bar,two_gross_indicated_power_W_per_cylinder,two_wall_energy_gas_to_wall_mJ,two_cumulative_chemical_heat_release_mJ,two_initial_trapped_mass_mg,two_mass_retained_end_fraction,two_blowby_mass_out_mg,two_blowby_mass_in_mg,two_mass_balance_residual_mg,two_max_interzone_pressure_difference_bar,two_max_volume_closure_error_mm3,two_final_boundary_volume_fraction,two_two_zone_note,two_max_fuelConsumed_CH3OCH3_fraction,two_final_fuelConsumed_CH3OCH3_fraction,two_CH3OCH3_mass_balance_residual_mg,two_inventory_fuelConsumed_CH3OCH3_fraction,two_max_fuelConsumed_CH4_fraction,two_final_fuelConsumed_CH4_fraction,two_CH4_mass_balance_residual_mg,two_inventory_fuelConsumed_CH4_fraction,two_end_core_X_CO,two_max_core_X_CO,two_end_boundary_X_CO,two_max_boundary_X_CO,two_end_core_X_CO2,two_max_core_X_CO2,two_end_boundary_X_CO2,two_max_boundary_X_CO2,two_end_core_X_CH2O,two_max_core_X_CH2O,two_end_boundary_X_CH2O,two_max_boundary_X_CH2O,two_end_core_X_CH4,two_max_core_X_CH4,two_end_boundary_X_CH4,two_max_boundary_X_CH4,two_end_core_X_CH3OCH3,two_max_core_X_CH3OCH3,two_end_boundary_X_CH3OCH3,two_max_boundary_X_CH3OCH3,two_end_core_X_O2,two_max_core_X_O2,two_end_boundary_X_O2,two_max_boundary_X_O2,two_branch,single_branch,single_gross_imep_bar,single_peak_pressure_bar,single_peak_temperature_K,single_max_pressure_rise_bar_per_deg,single_max_fuel_consumed_fraction,single_CA50_deg_atdc,two_minus_single_imep_bar,two_minus_single_fuel_consumed_fraction,two_zone_v6_gross_indicated_power_W,single_zone_v6_gross_indicated_power_W,compressor_electrical_power_W,two_zone_power_proxy_W,single_zone_power_proxy_W,mechanical_peak_net_gas_force_N,mechanical_rod_angle_at_peak_pressure_deg,mechanical_gas_only_rod_force_N,mechanical_crankpin_projected_area_mm2,mechanical_gas_only_projected_bearing_pressure_MPa,mechanical_reference_bearing_pressure_MPa,mechanical_required_crankpin_projected_area_mm2,mechanical_required_bearing_width_at_reference_pressure_mm,mechanical_thick_wall_inner_hoop_stress_MPa,mechanical_wall_allowable_stress_MPa,mechanical_required_wall_thickness_at_allowable_mm,mechanical_pressure_rise_bar_per_ms,mechanical_estimated_ringing_intensity_MW_m2,mechanical_estimated_first_radial_acoustic_frequency_kHz,mechanical_mechanical_note,run_id
anchor_clearance_eccentricity,skeletal_39,mechanism_divergent,0.35,3.0,5.0,0.5,0.2,10.0,5e-05,0.125,ok,,5e-05,1,experimental-pressure-coupled-two-zone,dme_luo_sk39,mechanisms/dme_luo_sk39.yaml,"CH3OCH3:0.25, CH4:0.75",0.2,0.2,10.0,100.0,5e-05,0.0,41.71414410956031,5.5,1.3269135393196336,4.25,813.1273507216843,675.2517622194845,813.1273507216843,431.7904071421484,529.7928876608235,0.854983464043606,3.928385354436967,6.236441405715236,0.21668129725745336,0.21668129725745336,0.21277850551466287,0.0039027917427904963,-106.72272968864883,-2.6867740931620174,-1.0672272968864882,-129.0069429517183,132.84776943006824,1.598696699825305,0.6660642355848327,0.5338587302181981,0.0,3.274305970341358e-06,0.05910485401816259,0.06465042498628278,0.22787663678755601,"Experimental two-reactor spatial bracket. Pressure equalization, zone mass, mixing time, interface heat transfer, and leakage allocation are model inputs, not calibrated measurements. Gross work excludes gas exchange and friction.",0.405888934837065,0.405888934837065,-1.9306361061458765e-09,0.4058888397983983,0.035572823121474244,0.03557205634957804,3.846413697973872e-08,0.03557386876542569,0.003919951208173574,0.004500140734694123,0.003699698971994031,0.003699698971994031,0.00033962627976830725,0.00039014479610452186,0.00031971219726793066,0.00031971219726793066,0.0011895864821994295,0.001430404992285558,0.0011231572170159508,0.0011231572170159508,0.022567913889178108,0.023734177215193417,0.022632926248403632,0.023734177215192002,0.00375027093488783,0.007911392405063292,0.003966633036009697,0.007911392405063293,0.19313403066248813,0.2034358047016275,0.19368605355628404,0.20343580470162748,no_positive_gross_work,no_positive_gross_work,-3.517558024388018,52.43767084636251,933.2340253310537,5.112716000941504,0.41869125176447425,-22.67973181591715,0.8307839312260006,-0.2020099545070209,-6.403363781318929,-8.38336342060886,19.301469920133798,-25.704833701452728,-27.684833340742657,231.0324812074222,1.7163682887336549,231.13618178154434,6.0,38.522696963590725,50.0,4.622723635630887,2.3113618178154436,11.347240391707775,80.0,0.22769764819860655,9.553777483101364,0.11588453344346256,37.976886752123995,"Gas-only screening loads. Add inertia, fatigue, stress concentrations, thermal distortion, fasteners, piston/pin/rod FEA, and hydrodynamic or mixed-lubrication bearing analysis before setting a pressure limit.",18
anchor_clearance_eccentricity,llnl_79,shared,0.4,2.3,2.0,0.0,0.2,10.0,5e-05,0.125,ok,,5e-05,1,experimental-pressure-coupled-two-zone,dme_llnl_2004,mechanisms/llnl_dme_2004/llnl_dme_2004.yaml,"ch3och3:0.25, ch4:0.75",0.2,0.2,10.0,100.0,5e-05,0.0,45.30038415086449,3.0,2.8878686595388956,-6.625,876.1894397145268,784.7278136942542,876.1894397145268,465.8395021707997,534.370486312339,-7.494435764632664,-5.725235580271758,8.394176632110634,0.3082925313783049,0.3082925313783049,0.25421706135782685,0.05407547002047809,45.31145370307751,1.1407283180265904,0.45311453703077514,-59.3167475721743,162.57789664518253,1.2246802089407107,0.981915640280976,0.02214631440717196,0.0,1.2430320813819894e-06,0.07238019609096519,0.08258490135384636,0.22244892852043235,"Experimental two-reactor spatial bracket. Pressure equalization, zone mass, mixing time, interface heat transfer, and leakage allocation are model inputs, not calibrated measurements. Gross work excludes gas exchange and friction.",0.5754149819181762,0.5754149819181762,-4.8464153634072164e-08,0.5754122467694424,0.052603359072183345,0.052603359072183345,1.1713990815841976e-08,0.052603991873160755,0.004900890393756429,0.004981994804654746,0.004857455919490306,0.004857455919490306,0.0006635190417704493,0.0006690369333314252,0.0006605677716370684,0.0006605677716370684,0.0026257133232349475,0.0028821424816491393,0.0025761781649505018,0.0025761781649505018,0.02545221870936056,0.02700270027003192,0.025461266580194014,0.02700270027002971,0.003759563124083222,0.009000900090009001,0.00377076228940034,0.009000900090009005,0.18934905565317478,0.20252025202520252,0.1893999057988522,0.20252025202520488,cool_partial_candidate,rapid_heat_release,10.128836307536686,105.95098573203765,1980.760238931865,82.31835391840633,0.992428735187617,1.0452260233443353,-8.988107989510095,-0.6841362038093121,2.7186872221846508,24.139961645326718,10.773535931219865,-8.054848709035214,13.366425714106853,251.38260652795816,0.9371134710257261,251.4162338851014,6.0,41.9027056475169,50.0,5.028324677702028,2.514162338851014,12.32278306961016,80.0,0.24787517528016262,20.79265434868005,0.5246821333127191,39.42203889192466,"Gas-only screening loads. Add inertia, fatigue, stress concentrations, thermal distortion, fasteners, piston/pin/rod FEA, and hydrodynamic or mixed-lubrication bearing analysis before setting a pressure limit.",19
anchor_clearance_eccentricity,llnl_79,shared,0.4,2.3,2.0,0.5,0.2,10.0,5e-05,0.125,ok,,5e-05,1,experimental-pressure-coupled-two-zone,dme_llnl_2004,mechanisms/llnl_dme_2004/llnl_dme_2004.yaml,"ch3och3:0.25, ch4:0.75",0.2,0.2,10.0,100.0,5e-05,0.0,45.01142440198695,2.875,2.8582348677341827,-6.5,874.7092951298246,782.1139144838355,874.7092951298246,465.0116803944745,534.3148193190283,-7.38160221799847,-5.632216026962552,8.305047087020553,0.305477581201059,0.305477581201059,0.2520512297433555,0.05342635145770355,42.10226239194542,1.0599360435045169,0.4210226239194542,-60.38679508359648,160.93094913176213,1.2246802089407107,0.9753134894013943,0.030230480807790283,0.0,2.600150127095492e-06,0.0723804222322689,0.07828792205864367,0.2225825807145162,"Experimental two-reactor spatial bracket. Pressure equalization, zone mass, mixing time, interface heat transfer, and leakage allocation are model inputs, not calibrated measurements. Gross work excludes gas exchange and friction.",0.570339174474684,0.570339174474684,-2.6091091924941057e-08,0.5703377019839523,0.05195249776856261,0.05195249776856261,3.245537977219095e-08,0.051954251039191074,0.0048418206102642655,0.0049200707113725385,0.004799854530964538,0.004799854530964538,0.0006559930843390208,0.0006614943560647327,0.0006530570891178165,0.0006530570891178165,0.002612073652607258,0.0028709454427465076,0.0025609548828538077,0.0025609548828538077,0.025466708722728267,0.027002700270031908,0.025475654751505407,0.02700270027002971,0.003789775120868821,0.009000900090009001,0.0038004479280432323,0.009000900090009003,0.18945201267030007,0.20252025202520252,0.18950142282335025,0.20252025202520252,cool_partial_candidate,rapid_heat_release,9.958155110473221,105.3718183433881,1978.6183059229406,88.46146017588626,0.9895520431980802,1.137686914268092,-8.898219066968704,-0.6840744619970212,2.5261357435167255,23.733178731121193,10.773535931219865,-8.247400187703139,12.959642799901328,249.74290393289428,0.8980973014730088,249.77358773282867,6.0,41.62893128880478,50.0,4.995471754656574,2.497735877328287,12.24417913792145,80.0,0.24624564675333577,20.579291047686116,0.516831788968769,39.38872704272006,"Gas-only screening loads. Add inertia, fatigue, stress concentrations, thermal distortion, fasteners, piston/pin/rod FEA, and hydrodynamic or mixed-lubrication bearing analysis before setting a pressure limit.",20
anchor_clearance_eccentricity,llnl_79,shared,0.4,2.3,3.0,0.0,0.2,10.0,5e-05,0.125,ok,,5e-05,1,experimental-pressure-coupled-two-zone,dme_llnl_2004,mechanisms/llnl_dme_2004/llnl_dme_2004.yaml,"ch3och3:0.25, ch4:0.75",0.2,0.2,10.0,100.0,5e-05,0.0,43.690058670811595,0.625,2.7030151455681164,-5.75,866.829931529435,764.6675619026639,866.829931529435,460.94912113415785,534.1021851549084,-6.7338940206830555,-5.049395021075736,8.463110236049284,0.29095855776936796,0.29095855776936796,0.2417701948813099,0.04918836288805806,26.026050276830066,0.6552129788576483,0.2602605027683007,-65.9780725606395,152.50904055677404,1.2246802089407107,0.9416949509568728,0.07139946088641397,0.0,5.5787580213101e-06,0.07238162828467146,0.0824948248621037,0.22321581207172006,"Experimental two-reactor spatial bracket. Pressure equalization, zone mass, mixing time, interface heat transfer, and leakage allocation are model inputs, not calibrated measurements. Gross work excludes gas exchange and friction.",0.5440975831668676,0.5440975831668676,1.6366748046052377e-08,0.5440985068493596,0.04865429711493076,0.04865429711493076,7.761869717524271e-08,0.04865849015112172,0.004551298923604567,0.004625628704424663,0.004511647321334752,0.004511647321334752,0.0006172250730688293,0.0006246502310210307,0.0006134199404212072,0.0006134199404212072,0.0025305324350883233,0.0028127334749640173,0.002469137155213007,0.002469137155213007,0.025540084663917523,0.027002700270031838,0.025550302607435075,0.02700270027002971,0.003945690024171849,0.009000900090009001,0.0039574065251907365,0.009000900090009003,0.18997648616852084,0.20252025202520252,0.1900301033276741,0.20252025202520255,cool_partial_candidate,rapid_heat_release,9.10583245923181,101.77382299193145,1965.644351589714,76.09939487131373,0.9738044928893675,3.072041134311085,-8.450619480374161,-0.6828459351199996,1.5615630166098042,21.701846060150753,10.773535931219865,-9.21197291461006,10.928310128930889,242.2448118046548,0.1953090048544969,242.24621923159907,6.0,40.374369871933176,50.0,4.844924384631981,2.4224621923159906,11.884736197952915,80.0,0.2388024364886523,19.461709048090437,0.4740515358803014,39.21091928732222,"Gas-only screening loads. Add inertia, fatigue, stress concentrations, thermal distortion, fasteners, piston/pin/rod FEA, and hydrodynamic or mixed-lubrication bearing analysis before setting a pressure limit.",21
anchor_clearance_eccentricity,llnl_79,shared,0.4,2.3,3.0,0.5,0.2,10.0,5e-05,0.125,ok,,5e-05,1,experimental-pressure-coupled-two-zone,dme_llnl_2004,mechanisms/llnl_dme_2004/llnl_dme_2004.yaml,"ch3och3:0.25, ch4:0.75",0.2,0.2,10.0,100.0,5e-05,0.0,43.02622488396464,0.0,2.599772603861055,-5.25,863.3167036737914,749.5250485080137,863.3167036737914,458.61880089422687,534.0243135571975,-6.3098658507146235,-4.646354258285318,9.218586699349576,0.28183666370165655,0.28183666370165655,0.23625066455197968,0.04558599914967685,16.62219242835962,0.4184682693027162,0.16622192428359622,-69.50158857081522,147.27062335687413,1.2246802089407107,0.9216875671255041,0.095900615836677,0.0,7.070818716077126e-06,0.07238239145962726,0.08107767185602585,0.22354785990802326,"Experimental two-reactor spatial bracket. Pressure equalization, zone mass, mixing time, interface heat transfer, and leakage allocation are model inputs, not calibrated measurements. Gross work excludes gas exchange and friction.",0.5275525682781328,0.5275525682781328,4.01127604408832e-08,0.5275548321032015,0.046637802143475765,0.046637802143475765,1.004483528118457e-07,0.046643228459479366,0.004382811454242698,0.004465991742008259,0.004339191567370521,0.004339191567370521,0.0005930687965455105,0.0006038871664286067,0.0005877510890661225,0.0005877510890661225,0.0024722596944677776,0.002780665100004247,0.0024025897845444018,0.0024025897845444018,0.02558521820193441,0.02700270027003181,0.025598155139542576,0.027002700270029704,0.004045337553090745,0.009000900090009001,0.004062189097348338,0.009000900090009003,0.19030104487274785,0.20252025202520252,0.19037005004030494,0.20252025202520252,cool_partial_candidate,rapid_heat_release,8.612018629416117,99.02462333885047,1955.3272132558081,68.43586329681807,0.9634155293271106,4.425777579956436,-8.1935503601134,-0.681578865625454,0.9973315457015773,20.524944138770824,10.773535931219865,-9.776204385518287,9.75140820755096,238.47788583239645,0.0,238.47788583239645,6.0,39.74631430539941,50.0,4.769557716647929,2.3847788583239646,11.70415760236419,80.0,0.2350682436149604,18.7183627477996,0.44439261483193304,39.131378449336694,"Gas-only screening loads. Add inertia, fatigue, stress concentrations, thermal distortion, fasteners, piston/pin/rod FEA, and hydrodynamic or mixed-lubrication bearing analysis before setting a pressure limit.",22
anchor_clearance_eccentricity,llnl_79,shared,0.4,2.3,5.0,0.0,0.2,10.0,5e-05,0.125,ok,,5e-05,1,experimental-pressure-coupled-two-zone,dme_llnl_2004,mechanisms/llnl_dme_2004/llnl_dme_2004.yaml,"ch3och3:0.25, ch4:0.75",0.2,0.2,10.0,100.0,5e-05,0.0,37.299059410263176,2.5,1.4588417980721715,0.375,835.1074646576498,679.9917749307579,835.1074646576498,444.1089868840704,534.4500405187977,-1.6228490605184325,0.47181834367521835,4.833827728185972,0.20926761083759032,0.20926761083759032,0.2058540898027387,0.003413521034851629,-45.471936393786706,-1.1447685139347752,-0.4547193639378671,-95.95455477814562,108.41980400468204,1.2246802089407107,0.7801470775170765,0.26924030542382615,0.0,9.217618786343898e-06,0.07238901408513339,0.08219495819204815,0.22487483606812017,"Experimental two-reactor spatial bracket. Pressure equalization, zone mass, mixing time, interface heat transfer, and leakage allocation are model inputs, not calibrated measurements. Gross work excludes gas exchange and friction.",0.3925693580478946,0.3925693580478946,8.700699443703664e-08,0.39257426842087806,0.03381147852169955,0.03381147852169955,1.3459216024509088e-07,0.033818749318807295,0.0033427520373149463,0.003795073695790074,0.0031602184536395324,0.0031602184536395324,0.00045571499177836686,0.0005213357821754006,0.00043043923389445195,0.00043043923389445195,0.0021236161463572462,0.0025583222222525957,0.0020094998974734377,0.0020094998974734377,0.025859328243110956,0.027002700270031852,0.02592035552535155,0.02700270027002969,0.004893378864948625,0.009000900090009001,0.005099494409697947,0.009000900090009003,0.19264801251635943,0.20252025202520252,0.1931579673597233,0.20252025202520255,no_positive_gross_work,no_positive_gross_work,-1.9866200692343803,43.588870859510834,924.9662276066601,2.5480227611014357,0.37115289403927926,-19.450528674471684,0.8418515552996051,-0.16188528320168893,-2.7283161836272027,-4.734693188739791,10.773535931219865,-13.501852114847068,-15.508229119959655,205.97907544075093,0.7810263131105988,205.9982141568988,6.0,34.333035692816466,50.0,4.119964283137976,2.059982141568988,10.146232232434684,80.0,0.20299380284551516,10.503660946119634,0.1587573996662613,38.486751668544095,"Gas-only screening loads. Add inertia, fatigue, stress concentrations, thermal distortion, fasteners, piston/pin/rod FEA, and hydrodynamic or mixed-lubrication bearing analysis before setting a pressure limit.",23
anchor_clearance_eccentricity,llnl_79,shared,0.4,2.3,5.0,0.5,0.2,10.0,5e-05,0.125,ok,,5e-05,1,experimental-pressure-coupled-two-zone,dme_llnl_2004,mechanisms/llnl_dme_2004/llnl_dme_2004.yaml,"ch3och3:0.25, ch4:0.75",0.2,0.2,10.0,100.0,5e-05,0.0,32.4960142041855,7.25,0.5707190743824526,-25.125,805.2457514058584,670.6937533575899,805.2457514058584,442.3655746750114,535.5623933048194,2.5706134050814944,5.9351001256136335,10.888632619773274,0.19767507333013976,0.19767507333013976,0.19677777698804463,0.0008972963420951104,-65.51283240610682,-1.6493035868919912,-0.6551283240610682,-100.14189560211615,103.2975386620576,1.2246802089407107,0.7224660924276108,0.339881458366645,0.0,8.82554724038991e-06,0.07239254606197647,0.08122997820398911,0.22495768471250074,"Experimental two-reactor spatial bracket. Pressure equalization, zone mass, mixing time, interface heat transfer, and leakage allocation are model inputs, not calibrated measurements. Gross work excludes gas exchange and friction.",0.3714314081176359,0.3714314081176359,8.886597623768707e-08,0.37143642340510435,0.03135579415697678,0.03135579415697678,1.295108513654789e-07,0.031362790456923334,0.0033136929420840844,0.003800501733665813,0.003107954513136312,0.003107954513136312,0.0004529657097569563,0.0005213439360560655,0.00042461640064747695,0.00042461640064747695,0.0018791818510278798,0.0022338700341412465,0.001765839877920392,0.001765839877920392,0.02586753192996556,0.027002700270031772,0.025936720979370036,0.027002700270029673,0.004835522258975473,0.009000900090009001,0.005082016154755185,0.009000900090009003,0.19259317261724362,0.20252025202520252,0.19319023077406594,0.20252025202520255,no_positive_gross_work,no_positive_gross_work,-2.8907252130897483,40.80992725628602,900.9547032020288,2.4659730020612898,0.29888577014575624,-23.408329449569976,1.241421626197757,-0.10121069681561648,-3.9307699443664097,-6.889438594169193,10.773535931219865,-14.704305875586275,-17.662974525389057,178.7241871069698,2.2601699757107285,178.86333349746042,6.0,29.81055558291007,50.0,3.5772666699492084,1.7886333349746042,8.839689578162364,80.0,0.17628823946389505,4.1091773355536585,0.027385657889841392,37.79238461921029,"Gas-only screening loads. Add inertia, fatigue, stress concentrations, thermal distortion, fasteners, piston/pin/rod FEA, and hydrodynamic or mixed-lubrication bearing analysis before setting a pressure limit.",24
anchor_clearance_eccentricity,llnl_79,lower_overlap,0.35,2.6,2.0,0.0,0.2,10.0,5e-05,0.125,ok,,5e-05,1,experimental-pressure-coupled-two-zone,dme_llnl_2004,mechanisms/llnl_dme_2004/llnl_dme_2004.yaml,"ch3och3:0.25, ch4:0.75",0.2,0.2,10.0,100.0,5e-05,0.0,51.10717461139018,2.25,2.985042731425068,-6.25,870.1609043037635,789.5180856901062,870.1609043037635,459.94902179431483,530.488602001091,-7.258059229587343,-5.500892883316456,6.9041468796394465,0.3168180049807776,0.3168180049807776,0.26038105334368017,0.05643695163709744,46.90812470775524,1.1809249500204153,0.4690812470775524,-71.79391407361801,169.2858321262378,1.3855371398485976,0.9796716532028626,0.028162938114460585,0.0,2.7413646953197194e-06,0.06615316142411728,0.08167159582770914,0.2234162283921674,"Experimental two-reactor spatial bracket. Pressure equalization, zone mass, mixing time, interface heat transfer, and leakage allocation are model inputs, not calibrated measurements. Gross work excludes gas exchange and friction.",0.5901871346682278,0.5901871346682278,-3.1264171923342906e-08,0.5901853588653795,0.055149521622071915,0.055149521622071915,2.920425041402e-08,0.055151109422185825,0.004431211274624613,0.004499191117215175,0.004395578854891949,0.004395578854891949,0.0006485300014256766,0.0006550607658725495,0.0006452067807518752,0.0006452067807518752,0.0022132482950434572,0.0024221465027044085,0.0021785524560406725,0.0021785524560406725,0.022321194234701334,0.02373417721519195,0.022328772392544716,0.023734177215191714,0.003184524507842221,0.007911392405063292,0.0031939839689932364,0.00791139240506329,0.19139071282829928,0.2034358047016275,0.19143542571609964,0.20343580470162784,cool_partial_candidate,rapid_heat_release,10.563119147953891,109.8364169771539,1845.7452793232515,46.16395080277471,0.9911418716829951,3.369440623488278,-9.382194197933476,-0.6743238667022174,2.8144874824653145,25.174983911714243,14.240395623558312,-11.425908141092997,10.93458828815593,284.33324904513245,0.7029619318991089,284.3546504972058,6.0,47.3924417495343,50.0,5.687093009944116,2.843546504972058,13.902368331788875,80.0,0.2807617022866594,21.49230766626049,0.4951802266618109,39.28618507240288,"Gas-only screening loads. Add inertia, fatigue, stress concentrations, thermal distortion, fasteners, piston/pin/rod FEA, and hydrodynamic or mixed-lubrication bearing analysis before setting a pressure limit.",25
anchor_clearance_eccentricity,llnl_79,lower_overlap,0.35,2.6,2.0,0.5,0.2,10.0,5e-05,0.125,ok,,5e-05,1,experimental-pressure-coupled-two-zone,dme_llnl_2004,mechanisms/llnl_dme_2004/llnl_dme_2004.yaml,"ch3och3:0.25, ch4:0.75",0.2,0.2,10.0,100.0,5e-05,0.0,50.75952344552811,2.375,2.950733661158324,-6.125,868.6672170705094,787.0361273307873,868.6672170705094,459.0816976142544,530.4440415560368,-7.122141101835422,-5.375639377583736,6.803794767783646,0.31394858670732123,0.31394858670732123,0.25814468651122424,0.05580390019609697,42.98105362503103,1.0820598546667746,0.4298105362503103,-72.9583243451466,167.57744697648886,1.3855371398485976,0.9722776239034057,0.03840547741501928,0.0,4.904271663161238e-06,0.06615340687712305,0.08166355965095588,0.22358432597736072,"Experimental two-reactor spatial bracket. Pressure equalization, zone mass, mixing time, interface heat transfer, and leakage allocation are model inputs, not calibrated measurements. Gross work excludes gas exchange and friction.",0.5850375249455403,0.5850375249455403,-9.318869904351303e-09,0.5850369956343606,0.054462698870538534,0.054462698870538534,5.734985588950442e-08,0.0544658169135092,0.004379593265012594,0.004445026895235634,0.004345257728426119,0.004345257728426119,0.0006411162988463316,0.0006475492758325659,0.0006378475002633971,0.0006378475002633971,0.0022023261883968082,0.002413133824206889,0.0021663178036837533,0.0021663178036837533,0.02233397830743847,0.023734177215191925,0.022341421656685467,0.023734177215191714,0.003209645730627601,0.007911392405063292,0.003218578051131345,0.00791139240506329,0.19148069301960632,0.2034358047016275,0.19152396861840915,0.2034358047016276,cool_partial_candidate,rapid_heat_release,10.3572825713739,108.82727943236547,1842.1492601141933,45.77594333753808,0.9877632679960494,3.761354215968199,-9.275222716707127,-0.6738146812887282,2.578863217501862,24.68441550750881,14.240395623558312,-11.66153240605645,10.444019883950498,282.3605019028216,0.7419957162367836,282.3841808195207,6.0,47.06403013658678,50.0,5.647683616390413,2.8238418081952066,13.807798937265682,80.0,0.2787852144177103,21.245282360339935,0.4867584281091833,39.25245195650521,"Gas-only screening loads. Add inertia, fatigue, stress concentrations, thermal distortion, fasteners, piston/pin/rod FEA, and hydrodynamic or mixed-lubrication bearing analysis before setting a pressure limit.",26
anchor_clearance_eccentricity,llnl_79,lower_overlap,0.35,2.6,3.0,0.0,0.2,10.0,5e-05,0.125,ok,,5e-05,1,experimental-pressure-coupled-two-zone,dme_llnl_2004,mechanisms/llnl_dme_2004/llnl_dme_2004.yaml,"ch3och3:0.25, ch4:0.75",0.2,0.2,10.0,100.0,5e-05,0.0,48.971239832671316,1.125,2.732027048535798,-5.25,860.4480284604383,771.2296578893207,860.4480284604383,454.86750099268306,530.3093990360803,-6.3661068058305395,-4.6415760064536995,6.877248885892206,0.29947611611292846,0.29947611611292846,0.24771183693701443,0.051764279175914,23.49357702600885,0.5914572677567174,0.2349357702600885,-78.88894480065358,159.03558121149095,1.3855371398485976,0.9348075255974281,0.09032046844661848,0.0,6.12607677394202e-06,0.06615471592545509,0.08272481269001578,0.22438948649683588,"Experimental two-reactor spatial bracket. Pressure equalization, zone mass, mixing time, interface heat transfer, and leakage allocation are model inputs, not calibrated measurements. Gross work excludes gas exchange and friction.",0.5589909239196255,0.5589909239196255,1.1717012227859766e-08,0.5589915894451266,0.051068966975262434,0.051068966975262434,7.42723352609198e-08,0.05107300507316657,0.004133362070935453,0.004195668247537049,0.004100942119816346,0.004100942119816346,0.0006043102490734496,0.0006121606356581949,0.0006004464888317749,0.0006004464888317749,0.002137685947090555,0.0023675388094903417,0.0020933201449710327,0.0020933201449710327,0.022396393366476853,0.023734177215191905,0.022404687059101095,0.02373417721519169,0.003334153655294778,0.007911392405063292,0.0033434978861883115,0.00791139240506329,0.19192317433100894,0.2034358047016275,0.1919692976636251,0.2034358047016275,cool_partial_candidate,rapid_heat_release,9.32808063113127,102.03111035867207,1817.7313488370899,33.953258219171175,0.969089248427232,6.302955428875656,-8.736623363374552,-0.6696131323143035,1.409614621560531,22.23152806729356,14.240395623558312,-12.830781001997781,7.991132443735248,272.2128834469577,0.3515421163443399,272.21800727980434,6.0,45.36966787996739,50.0,5.444360145596087,2.7221800727980434,13.321343216387376,80.0,0.26863367883262024,19.670594749457745,0.43046266503838065,39.06631042614446,"Gas-only screening loads. Add inertia, fatigue, stress concentrations, thermal distortion, fasteners, piston/pin/rod FEA, and hydrodynamic or mixed-lubrication bearing analysis before setting a pressure limit.",27
