CA10_deg_atdc,CA50_deg_atdc,CA90_deg_atdc,CH3OCH3_mass_balance_residual_mg,CH4_mass_balance_residual_mg,blowby_mass_in_mg,blowby_mass_out_mg,boundary_fuel_reaction_extent_fraction_initial_total,boundary_leak_bias,boundary_mass_fraction,boundary_mass_fraction_initial,boundary_piston_area_fraction,branch,compression_ratio,core_fuel_reaction_extent_fraction_initial_total,cumulative_chemical_heat_release_mJ,end_boundary_X_CH2O,end_boundary_X_CH3OCH3,end_boundary_X_CH4,end_boundary_X_CO,end_boundary_X_CO2,end_boundary_X_O2,end_core_X_CH2O,end_core_X_CH3OCH3,end_core_X_CH4,end_core_X_CO,end_core_X_CO2,end_core_X_O2,error,final_boundary_temperature_K,final_boundary_volume_fraction,final_core_temperature_K,final_fuelConsumed_CH3OCH3_fraction,final_fuelConsumed_CH4_fraction,final_fuel_consumed_fraction,fuel_composition,fuel_profile,gross_imep_bar,gross_indicated_power_W_per_cylinder,gross_indicated_work_mJ,initial_trapped_mass_mg,intake_pressure_bar,interzone_heat_transfer_coeff_W_m2K,inventory_fuelConsumed_CH3OCH3_fraction,inventory_fuelConsumed_CH4_fraction,mass_balance_residual_mg,mass_retained_end_fraction,max_boundary_X_CH2O,max_boundary_X_CH3OCH3,max_boundary_X_CH4,max_boundary_X_CO,max_boundary_X_CO2,max_boundary_X_O2,max_core_X_CH2O,max_core_X_CH3OCH3,max_core_X_CH4,max_core_X_CO,max_core_X_CO2,max_core_X_O2,max_fuelConsumed_CH3OCH3_fraction,max_fuelConsumed_CH4_fraction,max_fuel_consumed_fraction,max_interzone_pressure_difference_bar,max_pressure_rise_bar_per_deg,max_pressure_rise_deg_atdc,max_volume_closure_error_mm3,mechanism,mixing_time_ms,model,peak_boundary_temperature_K,peak_core_temperature_K,peak_pressure_bar,peak_pressure_deg_atdc,peak_temperature_K,pressure_equalization_coeff_m_s_Pa,profile,status,step_deg,two_zone_note,wall_energy_gas_to_wall_mJ
-10.598864855568976,-9.126448704498825,8.345960777036211,-4.308080580684602e-07,-1.419720145729966e-08,0.0,0.07251519997851978,0.06003932236467877,0.0,0.2,0.2,0.2,cool_partial_candidate,7.0,0.305651644172003,197.65024460119346,0.002513844962880919,0.0027319195790995337,0.02510806486336947,0.007093831066520366,0.0006042073973162996,0.18649758894568735,0.002553820607324388,0.002677910404183378,0.025086942726285574,0.007208991935810857,0.0006156054344766577,0.18634039761487156,,537.1268932636519,0.21921365464387352,473.8997940046777,0.6819221600242124,0.06297094627581097,0.3656786838729479,"CH3OCH3:0.25, CH4:0.75",dme_zhao_sk39,1.0446855433544429,0.4149648946549235,41.49648946549235,1.2246802089407107,2.3,100.0,0.6819221600242122,0.0629709462758109,3.712591912544911e-06,0.9407854295015043,0.002513844962880919,0.009000900090009003,0.02700270027002953,0.007093831066520366,0.0006042073973162996,0.20252025202520252,0.0028256849989346288,0.009000900090009001,0.027002700270033302,0.00745053086828786,0.0006402823891233729,0.20252025202520252,0.6819221600242124,0.06297117383238784,0.3656786838729479,0.05396797862070322,4.21024622619079,-10.0,0.11453965008870126,mechanisms/dme_zhao_sk39.yaml,10.0,experimental-pressure-coupled-two-zone,823.3511367977608,901.0490287927253,46.08530883557658,0.0,901.0490287927253,7e-05,zhao_sk39,ok,0.25,"Experimental two-reactor spatial bracket. Pressure equalization, zone mass, mixing time, interface heat transfer, and leakage allocation are model inputs, not calibrated measurements. Gross work excludes gas exchange and friction.",-48.31124145486888
-15.125922252052966,2.304209239044641,16.547257630201507,-6.654043425500891e-07,-2.0639605180699922e-07,0.0,0.0919976305875087,0.06665195645089304,0.0,0.2,0.2,0.2,cool_partial_candidate,8.0,0.5809570186219163,494.87296746575134,0.0008953371045539588,0.0005179226017914737,0.016445575441319166,0.018071000298982832,0.004673824740126438,0.16766902169421466,0.0008161366519523115,0.00037160382260608695,0.015838904709979007,0.018803817600769095,0.004961973070748004,0.16637696168490457,,559.0893841619242,0.19335199591200541,566.8592244012343,0.9269172586830157,0.3802074666568063,0.6475844110596115,"CH3OCH3:0.25, CH4:0.75",dme_zhao_sk39,3.949192930178957,1.5686791481593927,156.86791481593926,1.1996867352888596,2.3,100.0,0.9269172586830157,0.3802074666568064,1.029642319986841e-06,0.923314430739557,0.0022051627062841315,0.009000900090009003,0.027002700270029618,0.018071000298982832,0.004673824740126438,0.20252025202520252,0.003150638757605314,0.009000900090009001,0.027002700270033573,0.020257487557401175,0.005486593066856189,0.20252025202520252,0.9269172586830157,0.38020746672248434,0.6475844110596115,0.05336138558155042,5.271377628793729,-15.0,0.11825042394992462,mechanisms/dme_zhao_sk39.yaml,10.0,experimental-pressure-coupled-two-zone,851.5631262028484,1164.4596302320601,63.04255013246687,6.0,1164.4596302320601,7e-05,zhao_sk39,ok,0.25,"Experimental two-reactor spatial bracket. Pressure equalization, zone mass, mixing time, interface heat transfer, and leakage allocation are model inputs, not calibrated measurements. Gross work excludes gas exchange and friction.",45.78864513519859
-14.10355779547661,4.712343944282322,5.237346992221856,-7.852142928958362e-06,0.0013412944185945918,0.0,0.11827978185284294,0.1286835024594406,0.0,0.2,0.2,0.2,rapid_heat_release,9.0,0.7691377933934319,1341.380725691873,8.306543247403841e-05,4.990720761004335e-08,0.0018962069708704208,0.003451155355340564,0.038596041355463545,0.12656329371320285,5.2033404267181595e-05,2.50593494707455e-08,0.0011038887922745972,0.0022873989486178825,0.04076783536092777,0.12419414973877058,,613.0661264780689,0.15309021076221052,797.3313251027303,0.9714238885638541,0.902070760015387,0.9359889884183185,"CH3OCH3:0.25, CH4:0.75",dme_zhao_sk39,10.896690826507264,4.328330366657244,432.8330366657245,1.1809416300499709,2.3,100.0,0.9714238885638541,0.902070760015387,-6.366829205799898e-06,0.8998482126346647,0.002403634990173199,0.009000900090009003,0.027002700270029583,0.01774126514017342,0.038596041355463545,0.20252025202520252,0.0032792100121312646,0.009000900090009001,0.027002700270033708,0.02486991390893526,0.044490737606271084,0.20252025202520252,0.9714238885638541,0.902070760015387,0.9359889884183185,0.06611316382516176,47.650878787999915,4.75,0.12409490909595641,mechanisms/dme_zhao_sk39.yaml,10.0,experimental-pressure-coupled-two-zone,1169.6560092738255,1945.0841942791042,113.67255770945032,5.25,1945.0841942791042,7e-05,zhao_sk39,numerical_invalid,0.25,"Experimental two-reactor spatial bracket. Pressure equalization, zone mass, mixing time, interface heat transfer, and leakage allocation are model inputs, not calibrated measurements. Gross work excludes gas exchange and friction.",278.171632456645
-12.176352476377888,-2.623079228020663,-1.0867870220870066,1.212672965209833e-05,3.686016330623504e-05,0.0,0.13697582431568409,0.17590128258791884,0.0,0.2,0.2,0.2,rapid_heat_release,10.0,0.7845873097321885,1657.41630152692,8.450721502477551e-14,2.184877975944001e-23,1.6289649528026006e-12,2.71424976450429e-08,0.04451033889866386,0.12055658304350073,9.810773846796192e-14,3.289568157165761e-24,1.1454018036349874e-12,2.0344929634331558e-08,0.04451216504102231,0.12055404627419715,,605.643540048793,0.15693694669456607,768.4761002784625,0.9724887665516889,0.9517806798991886,0.9619082924174378,"CH3OCH3:0.25, CH4:0.75",dme_zhao_sk39,10.581954531220097,4.203312350998145,420.33123509981453,1.1663621037530578,2.3,100.0,0.9724887665516889,0.9517806798991886,3.686468841819143e-06,0.8825583321476574,0.0026260528844398445,0.009000900090009003,0.02700270027002968,0.021924812531505973,0.04451033889866386,0.20252025202520252,0.0033548977235064656,0.009000900090009001,0.027002700270033857,0.02497398104823013,0.04451531076739549,0.20252025202520252,0.9724887665516889,0.9517806798991886,0.9619082924174378,0.12691287248929964,63.78400237726734,-2.5,0.12035244724883808,mechanisms/dme_zhao_sk39.yaml,10.0,experimental-pressure-coupled-two-zone,1709.0457926461918,1994.705863786652,134.69084360022424,-0.5,1994.705863786652,7e-05,zhao_sk39,numerical_invalid,0.25,"Experimental two-reactor spatial bracket. Pressure equalization, zone mass, mixing time, interface heat transfer, and leakage allocation are model inputs, not calibrated measurements. Gross work excludes gas exchange and friction.",341.60785465866684
-21.154525039704396,-7.513656969321228,-2.1868335203806963,-1.228765406347207e-05,0.001432982990606095,0.0,0.1565574386904997,0.18438927667867083,0.0,0.2,0.2,0.2,rapid_heat_release,11.0,0.7375878759862338,943.296630482365,2.343356274409187e-20,-6.986343486678327e-35,4.591115384324363e-19,2.9291655461989035e-08,0.044516363426403735,0.12054823155078795,2.579020031193679e-20,-2.1871302971243922e-35,3.231769014745399e-19,2.1685315612962635e-08,0.04451799312686448,0.12054596903470272,,601.0549751336912,0.1579560996422843,752.1240710274291,0.9730371424061709,0.9545012864333752,0.9635665356829424,"CH3OCH3:0.25, CH4:0.75",dme_zhao_sk39,9.726349631036285,3.863453146925144,386.34531469251436,1.1546984827155273,2.3,100.0,0.9730371424061709,0.9545012864333752,-5.749271511987064e-06,0.8644220185941338,0.0027600267419881073,0.009000900090009003,0.027002700270029736,0.02314725335971493,0.044516363426403735,0.20252025202520252,0.0034061798972756015,0.009000900090009001,0.027002700270034014,0.024182225785773906,0.04452079964556112,0.20252025202520252,0.9730371424061709,0.9545012864333752,0.9635665356829424,0.05224657645048836,76.35547814106855,-6.75,0.13391333494429813,mechanisms/dme_zhao_sk39.yaml,10.0,experimental-pressure-coupled-two-zone,1811.3713606997983,2051.5258401915553,159.2388851276869,-1.5,2051.5258401915553,7e-05,zhao_sk39,numerical_invalid,0.25,"Experimental two-reactor spatial bracket. Pressure equalization, zone mass, mixing time, interface heat transfer, and leakage allocation are model inputs, not calibrated measurements. Gross work excludes gas exchange and friction.",343.50364070060846
-22.24419416108127,-10.0209194554745,-6.2034964411986975,3.0866185499099465e-05,-5.9431158277588146e-05,0.0,0.17622211127795637,0.18489390955950205,0.0,0.2,0.2,0.2,rapid_heat_release,12.0,0.7804584010748992,969.8048629733134,1.2469153553043627e-24,-1.3544080962831482e-35,8.017552382990887e-26,3.159703348820796e-08,0.0445208257507259,0.12054204250782326,1.7399020384345832e-24,-6.151260367467626e-35,5.6777534855419e-26,2.317697358778578e-08,0.04452232178655742,0.12053996713220787,,597.5873606617258,0.15810277720636168,740.2246080468963,0.973378463220271,0.9560194231780021,0.964509132255767,"CH3OCH3:0.25, CH4:0.75",dme_zhao_sk39,8.842347264085074,3.5123140396501102,351.231403965011,1.1451555200484567,2.3,100.0,0.973378463220271,0.9560194231780021,9.862413180064833e-06,0.8461065151363203,0.002848438521292477,0.009000900090009003,0.027002700270029732,0.02366899555405336,0.0445208257507259,0.20252025202520252,0.003444913822487136,0.009000900090009001,0.027002700270034062,0.0246860982528543,0.04452487115645686,0.20252025202520252,0.973378463220271,0.9560194231780021,0.964509132255767,0.06058961406012997,81.9627589872872,-9.5,0.14273505567936165,mechanisms/dme_zhao_sk39.yaml,10.0,experimental-pressure-coupled-two-zone,1849.0135925679706,2079.800403478028,173.26039229753962,-2.75,2079.800403478028,7e-05,zhao_sk39,ok,0.25,"Experimental two-reactor spatial bracket. Pressure equalization, zone mass, mixing time, interface heat transfer, and leakage allocation are model inputs, not calibrated measurements. Gross work excludes gas exchange and friction.",343.0153875019313
-18.2298833325118,-11.616987850688586,-10.733943231505998,2.855323640178649e-06,-0.00739010054628981,0.0,0.19584091766649708,0.19183371312217926,0.0,0.2,0.2,0.2,rapid_heat_release,13.0,0.9928827794698304,1543.2522780614697,1.4003874376423683e-24,1.507344829252556e-34,-7.6956544999612065e-28,3.373332195015402e-08,0.044524257364052695,0.12053728222511888,1.942986756334741e-24,2.786228257993864e-34,-1.6019268961546857e-27,2.45655012115436e-08,0.04452565607238949,0.12053534322098476,,594.6980913138628,0.1578457994127165,730.4553113339183,0.973608762715918,0.9570250319354661,0.9651355639353455,"CH3OCH3:0.25, CH4:0.75",dme_zhao_sk39,7.946213973259835,3.1563563459789363,315.6356345978936,1.1372030511592315,2.3,100.0,0.973608762715918,0.9570250319354661,1.5614841768234797e-05,0.8277734725486228,0.0029112805332814646,0.009000900090009003,0.027002700270029746,0.024510200429936162,0.044524257364052695,0.20252025202520252,0.0034740815734899426,0.009000900090009001,0.0270027002700342,0.02694281534758227,0.04452800826668228,0.20252025202520252,0.973608762715918,0.9570250319354661,0.9651355639353455,0.13088706218481064,84.06207494221388,-11.5,0.12556760285621998,mechanisms/dme_zhao_sk39.yaml,10.0,experimental-pressure-coupled-two-zone,1871.769138354786,2105.896521794837,187.1749847751944,-2.75,2105.896521794837,7e-05,zhao_sk39,numerical_invalid,0.25,"Experimental two-reactor spatial bracket. Pressure equalization, zone mass, mixing time, interface heat transfer, and leakage allocation are model inputs, not calibrated measurements. Gross work excludes gas exchange and friction.",341.42646370125954
-8.609488058454337,-5.844567543574032,14.42646686857079,-5.205449448987721e-07,-8.31050969959648e-08,0.0,0.12206582183280916,0.06492465833510773,0.0,0.2,0.2,0.2,cool_partial_candidate,7.0,0.3687641691949191,330.1247752296574,0.002073713493214837,0.0016721446744322917,0.02432249340815601,0.009655402038746068,0.0010700385261669036,0.18252180538971516,0.002078859939990838,0.0015699186399803623,0.02425659343413899,0.009915901559767055,0.0011099628356200705,0.1821625634593738,,536.6712993649875,0.21338449928020284,489.48065274119915,0.7931159292088003,0.08962079347112775,0.43367605375583473,"CH3OCH3:0.25, CH4:0.75",dme_zhao_sk39,2.0968149976748043,0.8328866233059168,83.28866233059168,1.5974089681835355,3.0,100.0,0.7931159292088003,0.08962079347112771,2.7767377904841785e-06,0.9235833772052702,0.002073713493214837,0.009000900090009003,0.027002700270031706,0.009655402038746068,0.0010700385261669036,0.20252025202520252,0.00263808115257918,0.009000900090009001,0.027002700270036702,0.010452597777297073,0.001194088116542122,0.20252025202520252,0.7931159292088003,0.08962108708212584,0.43367605375583473,0.04348310128464945,6.045204313394109,-8.0,0.11715267735596484,mechanisms/dme_zhao_sk39.yaml,10.0,experimental-pressure-coupled-two-zone,844.3747954353299,920.8677834364727,60.34449123081328,0.75,920.8677834364727,7e-05,zhao_sk39,ok,0.25,"Experimental two-reactor spatial bracket. Pressure equalization, zone mass, mixing time, interface heat transfer, and leakage allocation are model inputs, not calibrated measurements. Gross work excludes gas exchange and friction.",-47.09628472460522
-12.281473969016716,14.434475308596504,17.371505200126744,-3.5220048917039106e-06,-0.0001240229163417277,0.0,0.16207155550718239,0.11838124709992393,0.0,0.2,0.2,0.2,rapid_heat_release,8.0,0.8054396361767417,1540.8590299102964,0.00010106175818038841,8.473992741712596e-07,0.00241867265949867,0.0038014921671604266,0.037624193307093226,0.12783007661178078,6.084802226654289e-05,3.745208524270148e-07,0.001326722822719212,0.0024811014652983184,0.0402877493600084,0.12477675761786851,,639.0545517944868,0.15183855451185024,851.3028249303487,0.9637580234108425,0.8802006590761702,0.9210656903670046,"CH3OCH3:0.25, CH4:0.75",dme_zhao_sk39,14.08137573795719,5.593335369546014,559.3335369546014,1.5648087851593817,3.0,100.0,0.9637580234108427,0.8802006590761701,9.001461118953436e-07,0.8964266706639261,0.0022853312260035473,0.009000900090009003,0.027002700270031807,0.017555861228661408,0.037624193307093226,0.20252025202520252,0.0029024653289186266,0.009000900090009001,0.027002700270036935,0.024737667280575172,0.04443570191440834,0.20252025202520252,0.9637580234108425,0.8802006590761702,0.9210656903670046,0.05016711882194504,31.798833476858306,17.0,0.12801026493355847,mechanisms/dme_zhao_sk39.yaml,10.0,experimental-pressure-coupled-two-zone,1092.8932357099939,1838.6237557404463,103.54471495028417,17.5,1838.6237557404463,7e-05,zhao_sk39,ok,0.25,"Experimental two-reactor spatial bracket. Pressure equalization, zone mass, mixing time, interface heat transfer, and leakage allocation are model inputs, not calibrated measurements. Gross work excludes gas exchange and friction.",308.58632537734314
-16.33552806772578,-0.3995895612499383,5.327986255064717,1.0671928011821809e-06,0.0009162924661515395,0.0,0.19370927841022892,0.17997480238008948,0.0,0.2,0.2,0.2,rapid_heat_release,9.0,0.7544555754905888,1414.1103061672152,3.3310962367559875e-16,2.186776088530707e-28,6.728036715554569e-15,1.514957555188724e-08,0.04446682705818979,0.12061695425410304,4.525837805440454e-16,2.879308616403249e-29,4.7306340552556495e-15,1.174149127949827e-08,0.044467943479523216,0.1206153991537858,,623.1382120190593,0.15717978685852851,800.121363316734,0.9659391189807577,0.9436708545910835,0.9545614963474679,"CH3OCH3:0.25, CH4:0.75",dme_zhao_sk39,14.21797732047305,5.64759558369273,564.7595583692729,1.5403586478912663,3.0,100.0,0.9659391189807577,0.9436708545910835,-5.596843273256303e-06,0.8742476748307066,0.002551350937288508,0.009000900090009003,0.02700270027003184,0.02246668595944128,0.04446682705818979,0.20252025202520252,0.003018500024370306,0.009000900090009001,0.027002700270037126,0.024580538128306503,0.044469711147769465,0.20252025202520252,0.9659391189807577,0.9436708545910835,0.9545614963474679,0.04252193925878033,71.40158683218726,0.5,0.1459283354202928,mechanisms/dme_zhao_sk39.yaml,10.0,experimental-pressure-coupled-two-zone,1758.6691991308205,1956.3684320576076,155.23426054300882,6.5,1956.3684320576076,7e-05,zhao_sk39,ok,0.25,"Experimental two-reactor spatial bracket. Pressure equalization, zone mass, mixing time, interface heat transfer, and leakage allocation are model inputs, not calibrated measurements. Gross work excludes gas exchange and friction.",395.06738910492174
