CA10_deg_atdc,CA50_deg_atdc,CA90_deg_atdc,CH3OCH3_mass_balance_residual_mg,CH4_mass_balance_residual_mg,acceptable,blowby_mass_in_mg,blowby_mass_out_mg,boundary_fuel_reaction_extent_fraction_initial_total,boundary_leak_bias,boundary_mass_fraction_initial,boundary_piston_area_fraction,branch,compression_ratio,core_fuel_reaction_extent_fraction_initial_total,cumulative_chemical_heat_release_mJ,end_boundary_X_CH2O,end_boundary_X_CH3OCH3,end_boundary_X_CH4,end_boundary_X_CO,end_boundary_X_CO2,end_boundary_X_O2,end_core_X_CH2O,end_core_X_CH3OCH3,end_core_X_CH4,end_core_X_CO,end_core_X_CO2,end_core_X_O2,error,final_boundary_temperature_K,final_boundary_volume_fraction,final_core_temperature_K,final_fuelConsumed_CH3OCH3_fraction,final_fuelConsumed_CH4_fraction,final_fuel_consumed_fraction,fuel_composition,fuel_profile,gross_imep_bar,gross_indicated_power_W_per_cylinder,gross_indicated_work_mJ,initial_trapped_mass_mg,intake_pressure_bar,interzone_heat_transfer_coeff_W_m2K,inventory_fuelConsumed_CH3OCH3_fraction,inventory_fuelConsumed_CH4_fraction,mass_balance_residual_mg,mass_retained_end_fraction,max_boundary_X_CH2O,max_boundary_X_CH3OCH3,max_boundary_X_CH4,max_boundary_X_CO,max_boundary_X_CO2,max_boundary_X_O2,max_core_X_CH2O,max_core_X_CH3OCH3,max_core_X_CH4,max_core_X_CO,max_core_X_CO2,max_core_X_O2,max_fuelConsumed_CH3OCH3_fraction,max_fuelConsumed_CH4_fraction,max_fuel_consumed_fraction,max_interzone_pressure_difference_bar,max_pressure_rise_bar_per_deg,max_pressure_rise_deg_atdc,max_volume_closure_error_mm3,mechanism,mechanism_case,mixing_case,mixing_model,mixing_time_max_observed_ms,mixing_time_min_observed_ms,mixing_time_ms,model,options,peak_boundary_temperature_K,peak_core_temperature_K,peak_pressure_bar,peak_pressure_deg_atdc,peak_temperature_K,pressure_equalization_coeff_m_s_Pa,retry_step_deg,sealing_case,sealing_model_class,status,two_zone_note,wall_energy_gas_to_wall_mJ
-3.5739021613103814,-1.684127432390509,9.021450603866763,2.4180750036233454e-06,2.715375877628643e-06,True,0.0,0.18053690186948892,0.05950276637970888,0.0,0.2,0.2,cool_partial_candidate,7.75,0.2654309137895703,226.3286070026228,0.0023110551725264964,0.0032573184751204603,0.025228193998588326,0.005411215694529082,0.0008308851988756059,0.18781746767433913,0.0024182095127917042,0.0032003875779560826,0.025184814152743384,0.005603860527462264,0.0008523274875986934,0.18755048131171123,,537.7736692948997,0.2291809387081739,447.1745787118688,0.6032752139605682,0.05872165623433317,0.32504406064727104,"ch3och3:0.25, CH4:0.75",dme_llnl_2004,0.6379089622436241,0.2533870857127826,25.33870857127826,1.5720532702758607,3.0,100.0,0.603275213960568,0.05872165623433313,0.0001812238177786875,0.8850432557825756,0.0023110551725264964,0.009000900090009053,0.027002700270030426,0.005411215694529082,0.0008308851988756059,0.20252025202521975,0.002687948383634767,0.009000900090009001,0.027002700270027293,0.005748812818003158,0.0008688963766604146,0.20252025202520252,0.6032752139605682,0.05872583969444569,0.32504406064727104,0.05932340070705337,3.720342436870453,-2.5,0.2885835513203843,mechanisms/llnl_dme_2004/llnl_dme_2004.yaml,dme_llnl_2004,central,diffusion-strain,33.773727880779255,11.927471734515462,10.0,experimental-pressure-coupled-two-zone,"{'boundary_mass_fraction': 0.2, 'boundary_piston_area_fraction': None, 'pressure_equalization_coeff_m_s_Pa': 5e-05, 'interzone_heat_transfer_coeff_W_m2K': 100.0, 'interface_area_factor': 1.0, 'mixing_time_ms': 10.0, 'mixing_model': 'diffusion-strain', 'mixing_length_mm': 1.0, 'molecular_diffusivity_m2_s': 3e-06, 'piston_strain_coefficient': 1.0, 'mixing_min_time_ms': 0.1, 'mixing_max_time_ms': 100.0, 'integrator_rtol': 1e-07, 'integrator_atol': 1e-14, 'boundary_leak_bias': 0.0}",797.1314311377816,877.1016562808352,61.4639478891746,2.0,877.1016562808352,5e-05,,annular_3um_e05,ringless-annulus,ok,"Experimental two-reactor spatial bracket. Pressure equalization, zone mass, mixing time, interface heat transfer, and leakage allocation are model inputs, not calibrated measurements. Gross work excludes gas exchange and friction.",-70.11451063723791
-8.818233318953503,-1.6628073494906312,-1.0891847667485746,-3.8513593551480286e-05,0.002970431367266195,False,0.0,0.2120914223010026,0.16324340467535473,0.0,0.2,0.2,rapid_heat_release,7.75,0.7249265820399488,2146.6639101427995,1.2868174274534691e-14,2.177114087706367e-46,7.21139893404744e-26,1.4904701290266052e-08,0.04454458362870874,0.12050914569371664,1.4045714736365381e-14,2.110613525249262e-46,7.169468225330625e-26,1.489151090765388e-08,0.04454458355609894,0.12050914533720862,,639.5336162268819,0.18008447743795095,708.2747569489312,0.9601246621142899,0.9426821132459225,0.9512126636165973,"ch3och3:0.25, CH4:0.75",dme_llnl_2004,12.519700561389495,4.973014375107064,497.30143751070636,1.5720532702758607,3.0,100.0,0.9601246621142899,0.9426821132459225,0.0002878505070449808,0.86490325943549,0.0029937224133793237,0.00900090009000911,0.02700270027003598,0.023834149065121314,0.04454458362870874,0.2025202520256013,0.0034126611084332836,0.009000900090009005,0.02700270027003731,0.025245656800890796,0.04454458355609894,0.2025202520252681,0.9601246621142899,0.9426821132459225,0.9512126636165973,0.14767304294530303,59.77127773299833,-1.5,0.30499746880424566,mechanisms/llnl_dme_2004/llnl_dme_2004.yaml,dme_llnl_2004,fast,diffusion-strain,3.1662869888230554,2.35687941935995,10.0,experimental-pressure-coupled-two-zone,"{'boundary_mass_fraction': 0.2, 'boundary_piston_area_fraction': None, 'pressure_equalization_coeff_m_s_Pa': 5e-05, 'interzone_heat_transfer_coeff_W_m2K': 100.0, 'interface_area_factor': 1.0, 'mixing_time_ms': 10.0, 'mixing_model': 'diffusion-strain', 'mixing_length_mm': 0.5, 'molecular_diffusivity_m2_s': 8e-06, 'piston_strain_coefficient': 2.0, 'mixing_min_time_ms': 0.1, 'mixing_max_time_ms': 100.0, 'integrator_rtol': 1e-07, 'integrator_atol': 1e-14, 'boundary_leak_bias': 0.0}",1860.1128888242888,1995.4381367478202,143.64439017001442,0.25,1995.4381367478202,5e-05,,annular_3um_e05,ringless-annulus,ok,"Experimental two-reactor spatial bracket. Pressure equalization, zone mass, mixing time, interface heat transfer, and leakage allocation are model inputs, not calibrated measurements. Gross work excludes gas exchange and friction.",546.742474500464
-11.386052094241036,-8.047451800640841,14.174165938290095,-1.6127938976748166e-06,-1.63709571459305e-06,False,0.0,0.1736649196914234,0.06263821596061768,0.0,0.2,0.2,no_positive_gross_work,7.75,0.03576855148744977,62.558071955918265,0.0017719648991141232,0.0045869536036253905,0.025738603738002012,0.0036977922376537796,0.0005592490951838772,0.19166499190979316,0.00031066309812945354,0.007882424867643475,0.026793266523618832,0.0005036821840736767,6.455463588758353e-05,0.2002741638378802,,536.7844290822887,0.27778421538630405,358.57092108216193,0.18644830021087694,0.013996787862789547,0.09833688767769048,"ch3och3:0.25, CH4:0.75",dme_llnl_2004,-1.3021449967464636,-0.5172316826222251,-51.72316826222251,1.5720532702758607,3.0,100.0,0.18644830021087694,0.013996787862789581,-0.00010788276830521733,0.8895985013964173,0.0022689388152443823,0.009000900090009005,0.027002700270028664,0.004517663299590039,0.0006883247965384231,0.20252025202522483,0.00031066309812945354,0.009000900090009001,0.027002700270027116,0.0005036821840736767,6.455463588758353e-05,0.20252025202520252,0.18644851416589275,0.014006189417024317,0.09833872306064399,0.059586557887540546,1.1587850729460172,-9.5,0.31525705564269846,mechanisms/llnl_dme_2004/llnl_dme_2004.yaml,dme_llnl_2004,slow,diffusion-strain,100.0,100.0,10.0,experimental-pressure-coupled-two-zone,"{'boundary_mass_fraction': 0.2, 'boundary_piston_area_fraction': None, 'pressure_equalization_coeff_m_s_Pa': 5e-05, 'interzone_heat_transfer_coeff_W_m2K': 100.0, 'interface_area_factor': 1.0, 'mixing_time_ms': 10.0, 'mixing_model': 'diffusion-strain', 'mixing_length_mm': 1.5, 'molecular_diffusivity_m2_s': 1e-06, 'piston_strain_coefficient': 0.1, 'mixing_min_time_ms': 0.1, 'mixing_max_time_ms': 100.0, 'integrator_rtol': 1e-07, 'integrator_atol': 1e-14, 'boundary_leak_bias': 0.0}",823.4296334117838,690.841477523047,52.22006174646258,-2.0,823.4296334117838,5e-05,,annular_3um_e05,ringless-annulus,ok,"Experimental two-reactor spatial bracket. Pressure equalization, zone mass, mixing time, interface heat transfer, and leakage allocation are model inputs, not calibrated measurements. Gross work excludes gas exchange and friction.",-61.58208050109703
3.83308031756086,12.184990117556621,26.05592936760324,7.259393526910988e-06,7.573565859412806e-06,False,0.0,0.569297672185793,1.27905243507145e-05,0.0,0.2,0.2,no_positive_gross_work,7.75,0.00127337420167807,0.6528097946869558,4.747871648791441e-06,0.008974015766413814,0.026999535363239985,4.194504181417188e-06,4.868903910619531e-07,0.20247062931962054,5.760674840164247e-06,0.008968645712366977,0.02699888231591744,4.663702945013269e-06,5.673332552715808e-07,0.2024612742084241,,534.4895166633967,0.26575421701797264,370.6975259886417,0.0028344260970614077,0.0004284027331445982,0.0016051059577595955,"ch3och3:0.25, CH4:0.75",dme_llnl_2004,-4.36317427646475,-1.7331187987732835,-173.31187987732835,1.5720532702758607,3.0,100.0,0.0028344260970613712,0.0004284027331445982,0.0005010205115388988,0.6375449207281983,4.747871648791441e-06,0.009000900090009154,0.027002700270030353,4.194504181417188e-06,4.868903910619531e-07,0.20252025202522048,6.403470554306885e-06,0.009000900090009001,0.0270027002700273,5.215385133267799e-06,6.432924187627614e-07,0.20252025202520252,0.002872104800340054,0.0008612423014456157,0.0016556073599690874,0.05933617220848217,0.789450319593378,-25.75,0.2660172037659443,mechanisms/llnl_dme_2004/llnl_dme_2004.yaml,dme_llnl_2004,central,diffusion-strain,33.773727880779255,11.927471734515462,10.0,experimental-pressure-coupled-two-zone,"{'boundary_mass_fraction': 0.2, 'boundary_piston_area_fraction': None, 'pressure_equalization_coeff_m_s_Pa': 5e-05, 'interzone_heat_transfer_coeff_W_m2K': 100.0, 'interface_area_factor': 1.0, 'mixing_time_ms': 10.0, 'mixing_model': 'diffusion-strain', 'mixing_length_mm': 1.0, 'molecular_diffusivity_m2_s': 3e-06, 'piston_strain_coefficient': 1.0, 'mixing_min_time_ms': 0.1, 'mixing_max_time_ms': 100.0, 'integrator_rtol': 1e-07, 'integrator_atol': 1e-14, 'boundary_leak_bias': 0.0}",680.9707173038121,698.7265493054,42.51699366948109,-6.0,698.7265493054,5e-05,,annular_5um_e05,ringless-annulus,ok,"Experimental two-reactor spatial bracket. Pressure equalization, zone mass, mixing time, interface heat transfer, and leakage allocation are model inputs, not calibrated measurements. Gross work excludes gas exchange and friction.",-145.6748589154496
-16.77178522447358,-14.475216370352925,4.0461040228299545,2.0460359471092135e-07,-5.8059260888062055e-06,False,0.0,0.5957825407432882,0.046333586991811136,0.0,0.2,0.2,no_positive_gross_work,7.75,0.26382389128113154,216.76557409132468,0.002765763247556472,0.0027978639090592357,0.024910071305059785,0.0070418652492737245,0.000941948555520704,0.1858815592732569,0.0027657727628268027,0.0027978528130991314,0.024910064951373347,0.007041877808586043,0.0009419489280543262,0.18588154497458248,,521.167108200852,0.20775250206384457,472.7751191222412,0.5727809862314208,0.058538960008658956,0.31003703752682726,"ch3och3:0.25, CH4:0.75",dme_llnl_2004,-3.7603569331982416,-1.4936706347434336,-149.36706347434335,1.5720532702758607,3.0,100.0,0.5727809862314208,0.05853896000865899,-0.0004292568387700207,0.6212893703022883,0.0027657679454029475,0.009000900090009076,0.027002700270035658,0.0070418652492737245,0.000941948555520704,0.2025202520252206,0.0030545894353725556,0.009000900090009001,0.027002700270036945,0.007177212341575916,0.0009589910326482115,0.20252025202520252,0.5728049575259282,0.05862354010346823,0.31009197594324517,0.055886897495948364,3.6594362718018516,-16.0,0.29894355179860754,mechanisms/llnl_dme_2004/llnl_dme_2004.yaml,dme_llnl_2004,fast,diffusion-strain,3.1662869888230554,2.35687941935995,10.0,experimental-pressure-coupled-two-zone,"{'boundary_mass_fraction': 0.2, 'boundary_piston_area_fraction': None, 'pressure_equalization_coeff_m_s_Pa': 5e-05, 'interzone_heat_transfer_coeff_W_m2K': 100.0, 'interface_area_factor': 1.0, 'mixing_time_ms': 10.0, 'mixing_model': 'diffusion-strain', 'mixing_length_mm': 0.5, 'molecular_diffusivity_m2_s': 8e-06, 'piston_strain_coefficient': 2.0, 'mixing_min_time_ms': 0.1, 'mixing_max_time_ms': 100.0, 'integrator_rtol': 1e-07, 'integrator_atol': 1e-14, 'boundary_leak_bias': 0.0}",844.9381965042105,908.3795146633499,54.29041476439321,-4.75,908.3795146633499,5e-05,,annular_5um_e05,ringless-annulus,ok,"Experimental two-reactor spatial bracket. Pressure equalization, zone mass, mixing time, interface heat transfer, and leakage allocation are model inputs, not calibrated measurements. Gross work excludes gas exchange and friction.",-117.32648556678095
-6.447196786647599,0.7280445787116432,10.59351616153076,1.6560857935313243e-05,1.7302620785331497e-05,False,0.0,0.5637197244255269,0.002761529023581916,0.0,0.2,0.2,no_positive_gross_work,7.75,2.2935130296749803e-05,1.4521748099441172,5.107066024016193e-05,0.008766923975837282,0.02697163316599727,5.3138956625038257e-05,5.378886488315081e-06,0.2020932132968802,3.768256310901391e-06,0.008983289976258794,0.027000384443442486,3.654462635046375e-06,3.853275787818003e-07,0.20248827705178118,,539.4574513009667,0.30783199720136767,326.7774348036578,0.006158896360794843,0.0009795760774349996,0.0035126033830476947,"ch3och3:0.25, CH4:0.75",dme_llnl_2004,-4.247863984869037,-1.6873158073286043,-168.73158073286044,1.5720532702758607,3.0,100.0,0.006158896360794825,0.0009795760774349474,0.001144717566070061,0.6406836506930356,6.233940759847312e-05,0.009000900090024029,0.0270027002700272,5.766694015756749e-05,6.151414736603408e-06,0.20252025203720506,3.768256310901391e-06,0.009000900090009005,0.027002700270027012,3.654462635046375e-06,3.853275787818003e-07,0.20252025202560453,0.00619952136253766,0.001102948828872688,0.003595507057852195,0.05959875034535187,0.7435028310073619,-25.5,0.23438629181920662,mechanisms/llnl_dme_2004/llnl_dme_2004.yaml,dme_llnl_2004,slow,diffusion-strain,100.0,100.0,10.0,experimental-pressure-coupled-two-zone,"{'boundary_mass_fraction': 0.2, 'boundary_piston_area_fraction': None, 'pressure_equalization_coeff_m_s_Pa': 5e-05, 'interzone_heat_transfer_coeff_W_m2K': 100.0, 'interface_area_factor': 1.0, 'mixing_time_ms': 10.0, 'mixing_model': 'diffusion-strain', 'mixing_length_mm': 1.5, 'molecular_diffusivity_m2_s': 1e-06, 'piston_strain_coefficient': 0.1, 'mixing_min_time_ms': 0.1, 'mixing_max_time_ms': 100.0, 'integrator_rtol': 1e-07, 'integrator_atol': 1e-14, 'boundary_leak_bias': 0.0}",699.0653662741877,645.47261539782,40.167282332240774,-5.75,699.0653662741877,5e-05,,annular_5um_e05,ringless-annulus,ok,"Experimental two-reactor spatial bracket. Pressure equalization, zone mass, mixing time, interface heat transfer, and leakage allocation are model inputs, not calibrated measurements. Gross work excludes gas exchange and friction.",-101.2419027504525
-166.01898398873865,-161.55771750527325,103.57013225481415,-3.7976821384768803e-06,-3.967497528684562e-06,False,0.28173525272993366,1.5330708875227312,1.025027513231071e-13,0.0,0.2,0.2,no_positive_gross_work,7.75,4.1204054334066963e-16,1.0545137372109065e-10,3.879998443407821e-16,0.009000900089987848,0.027002700270027574,9.584438069834498e-18,5.633363752379728e-19,0.2025202520251629,4.074303350793952e-17,0.009000900090005948,0.027002700270026922,1.0613157733481393e-18,6.181893641901906e-20,0.20252025202520002,,551.0066442283332,0.34690256437634276,462.8614938174177,0.0,0.0,0.0,"ch3och3:0.25, CH4:0.75",dme_llnl_2004,-0.3790334823909485,-0.15055783062337696,-15.055783062337696,1.5720532702758607,3.0,100.0,0.0,0.0,-0.0002624832692400212,0.2041789071791303,3.879998443407821e-16,0.009000900090009003,0.027002700270027574,9.584438069834498e-18,5.633363752379728e-19,0.20252025202520532,4.074303350793952e-17,0.009000900090009001,0.027002700270027012,1.0613157733481393e-18,6.181893641901906e-20,0.20252025202520252,0.0,3.481112431584633e-17,0.0,0.06116189001153223,0.001007920736016299,122.75,0.20722947391978458,mechanisms/llnl_dme_2004/llnl_dme_2004.yaml,dme_llnl_2004,central,diffusion-strain,33.773727880779255,11.927471734515462,10.0,experimental-pressure-coupled-two-zone,"{'boundary_mass_fraction': 0.2, 'boundary_piston_area_fraction': None, 'pressure_equalization_coeff_m_s_Pa': 5e-05, 'interzone_heat_transfer_coeff_W_m2K': 100.0, 'interface_area_factor': 1.0, 'mixing_time_ms': 10.0, 'mixing_model': 'diffusion-strain', 'mixing_length_mm': 1.0, 'molecular_diffusivity_m2_s': 3e-06, 'piston_strain_coefficient': 1.0, 'mixing_min_time_ms': 0.1, 'mixing_max_time_ms': 100.0, 'integrator_rtol': 1e-07, 'integrator_atol': 1e-14, 'boundary_leak_bias': 0.0}",551.0066442283332,487.1094156913826,3.0000000000000004,-180.0,551.0066442283332,5e-05,,ringpack_area_0p006,ring-pack-orifice,ok,"Experimental two-reactor spatial bracket. Pressure equalization, zone mass, mixing time, interface heat transfer, and leakage allocation are model inputs, not calibrated measurements. Gross work excludes gas exchange and friction.",-172.2759179328924
-168.43273918171815,-166.91639355241932,-161.04590482539228,0.0007166827893850862,0.00023231422943256115,False,0.2678229146158374,1.5239594640630987,0.0034633083848696553,0.0,0.2,0.2,no_positive_gross_work,7.75,-0.0015265805045523476,1.0395667786434806,9.323282549417791e-05,0.008951206476078005,0.02695596714352907,0.00023568391669815802,0.00028288573908976457,0.20119565253457358,9.346969135493e-05,0.008951177014019387,0.026955862549222533,0.0002361936242176989,0.0002835300541096933,0.2011927996262197,,547.4623841464858,0.2379747047118494,508.59765824970515,0.03528764681569033,0.009950936997927125,0.022342249813427802,"ch3och3:0.25, CH4:0.75",dme_llnl_2004,-0.4104148401161122,-0.16302298043366092,-16.302298043366093,1.5720532702758607,3.0,100.0,0.03528764681569031,0.009950936997927134,0.012106975190188787,0.19325664809380064,0.0007669863456912918,0.009081413585495994,0.02700270027002701,0.0019246573117353719,0.0023136248112968698,0.20256983227288256,0.0010434815764843563,0.009000900090009001,0.027002700270027005,0.002360556566962825,0.002885055653123778,0.2025202520671492,0.03729561009581753,0.012019500691044004,0.024381175930099096,2.3912975120423874,4.112420821190291,-169.75,0.2137390828173335,mechanisms/llnl_dme_2004/llnl_dme_2004.yaml,dme_llnl_2004,fast,diffusion-strain,3.1662869888230554,2.35687941935995,10.0,experimental-pressure-coupled-two-zone,"{'boundary_mass_fraction': 0.2, 'boundary_piston_area_fraction': None, 'pressure_equalization_coeff_m_s_Pa': 5e-05, 'interzone_heat_transfer_coeff_W_m2K': 100.0, 'interface_area_factor': 1.0, 'mixing_time_ms': 10.0, 'mixing_model': 'diffusion-strain', 'mixing_length_mm': 0.5, 'molecular_diffusivity_m2_s': 8e-06, 'piston_strain_coefficient': 2.0, 'mixing_min_time_ms': 0.1, 'mixing_max_time_ms': 100.0, 'integrator_rtol': 1e-07, 'integrator_atol': 1e-14, 'boundary_leak_bias': 0.0}",555.5713117086374,581.6514816804103,4.654753626865638,-169.5,581.6514816804103,5e-05,,ringpack_area_0p006,ring-pack-orifice,ok,"Experimental two-reactor spatial bracket. Pressure equalization, zone mass, mixing time, interface heat transfer, and leakage allocation are model inputs, not calibrated measurements. Gross work excludes gas exchange and friction.",-155.37909504537373
-162.68653032879752,-155.130022767366,-153.4988351752344,-7.01931148989277e-06,-7.3331837605652224e-06,False,0.2889262810357427,1.5319982581017495,1.8080432014777672e-13,0.0,0.2,0.2,no_positive_gross_work,7.75,6.390542794655708e-17,5.512724771055465e-08,7.583043999803645e-16,0.009000900089975042,0.02700270027002744,3.551095624497175e-17,2.0818265974750914e-18,0.20252025202513677,2.362158248434186e-17,0.009000900090007688,0.02700270027002697,1.0886895149624128e-18,6.267914277469628e-20,0.20252025202520177,,551.4353034634512,0.3892991181466092,439.8611090100878,0.0,0.0,0.0,"ch3och3:0.25, CH4:0.75",dme_llnl_2004,-0.36523725573527854,-0.14507776078109413,-14.507776078109416,1.5720532702758607,3.0,100.0,0.0,0.0,-0.00048515166890821746,0.20957715053825623,7.583043999803645e-16,0.00900090009000906,0.0270027002700277,3.551095624497175e-17,2.0818265974750914e-18,0.20252025202521648,2.362158248434186e-17,0.009000900090009001,0.027002700270027005,1.0886895149624128e-18,6.267914277469628e-20,0.20252025202520252,0.0,3.481112431584633e-17,0.0,0.061530108811523536,0.005038329258669982,25.5,0.18653208847346153,mechanisms/llnl_dme_2004/llnl_dme_2004.yaml,dme_llnl_2004,slow,diffusion-strain,100.0,100.0,10.0,experimental-pressure-coupled-two-zone,"{'boundary_mass_fraction': 0.2, 'boundary_piston_area_fraction': None, 'pressure_equalization_coeff_m_s_Pa': 5e-05, 'interzone_heat_transfer_coeff_W_m2K': 100.0, 'interface_area_factor': 1.0, 'mixing_time_ms': 10.0, 'mixing_model': 'diffusion-strain', 'mixing_length_mm': 1.5, 'molecular_diffusivity_m2_s': 1e-06, 'piston_strain_coefficient': 0.1, 'mixing_min_time_ms': 0.1, 'mixing_max_time_ms': 100.0, 'integrator_rtol': 1e-07, 'integrator_atol': 1e-14, 'boundary_leak_bias': 0.0}",551.4353034634512,468.0926484862816,3.0000000000000004,-180.0,551.4353034634512,5e-05,,ringpack_area_0p006,ring-pack-orifice,ok,"Experimental two-reactor spatial bracket. Pressure equalization, zone mass, mixing time, interface heat transfer, and leakage allocation are model inputs, not calibrated measurements. Gross work excludes gas exchange and friction.",-153.78893876906392
-5.955028353664297,-2.464961849360467,18.292193454232702,-4.704350240011351e-07,-6.401427082487926e-08,True,0.0,0.0,0.06661284541937637,0.0,0.2,0.2,cool_partial_candidate,7.75,0.37715424867020936,338.35053565037185,0.002208890216722077,0.0020229053016255555,0.024243421148972977,0.008846846863557137,0.0013508027278157852,0.18267284888693688,0.0021873559208230435,0.0017170954624882075,0.024004339644526623,0.009714104797110414,0.0014739072531661183,0.18141115451126308,,541.6698266947263,0.21699123710892146,488.1893653371855,0.8008212192383747,0.10197297828999825,0.4437556022549524,"ch3och3:0.25, CH4:0.75",dme_llnl_2004,3.4259258089979907,1.3608295352318267,136.08295352318268,1.5720532702758607,3.0,100.0,0.8008212192383747,0.10197297828999832,-4.023406499457927e-15,1.0000000000000027,0.0023677318617247307,0.00900090009000928,0.027002700270030624,0.008846846863557137,0.0013508027278157852,0.2025202520252543,0.002896840596286741,0.009000900090009038,0.027002700270029205,0.010356558548376164,0.0015660924861197964,0.20252025202520357,0.8008212192383747,0.10197297828999825,0.4437556022549524,0.05932004649764451,4.966655927742522,-5.25,0.2690265119404158,mechanisms/llnl_dme_2004/llnl_dme_2004.yaml,dme_llnl_2004,central,diffusion-strain,33.773727880779255,11.927471734515462,10.0,experimental-pressure-coupled-two-zone,"{'boundary_mass_fraction': 0.2, 'boundary_piston_area_fraction': None, 'pressure_equalization_coeff_m_s_Pa': 5e-05, 'interzone_heat_transfer_coeff_W_m2K': 100.0, 'interface_area_factor': 1.0, 'mixing_time_ms': 10.0, 'mixing_model': 'diffusion-strain', 'mixing_length_mm': 1.0, 'molecular_diffusivity_m2_s': 3e-06, 'piston_strain_coefficient': 1.0, 'mixing_min_time_ms': 0.1, 'mixing_max_time_ms': 100.0, 'integrator_rtol': 1e-07, 'integrator_atol': 1e-14, 'boundary_leak_bias': 0.0}",842.7538158680586,920.7428655143026,69.12925694758026,2.0,920.7428655143026,5e-05,,sealed_reference,none,ok,"Experimental two-reactor spatial bracket. Pressure equalization, zone mass, mixing time, interface heat transfer, and leakage allocation are model inputs, not calibrated measurements. Gross work excludes gas exchange and friction.",-35.465110830660066
