CA10_deg_atdc,CA50_deg_atdc,CA90_deg_atdc,blowby_mass_in_mg,blowby_mass_out_mg,branch,case,compression_start_boundary_temperature_K,compression_start_core_temperature_K,compression_start_pressure_bar,error,event_CA10_elapsed_s,event_criterion,event_elapsed_at_+0_CAD_s,event_elapsed_at_+20_CAD_s,event_elapsed_at_+40_CAD_s,event_elapsed_at_-20_CAD_s,event_elapsed_at_-40_CAD_s,event_first_inventory_conversion_onset_1pct_deg_atdc,event_first_inventory_conversion_onset_1pct_elapsed_s,failed_gates,four_stroke_period_s,fuel_composition,fuel_profile,gate_CA50_in_minus15_to_plus20_CAD,gate_conversion_10_to_90pct,gate_end_mass_retention_at_least_0p87,gate_max_pressure_rise_at_most_10_bar_per_deg,gate_pass,gate_peak_temperature_below_1600K,gate_positive_gross_imep,gate_pressure_coupling_at_most_0p10_bar,gross_imep_bar,gross_indicated_power_W_per_cylinder,gross_indicated_work_mJ,gross_work_supported_mJ,limiting_mechanism,mass_balance_residual_mg,mass_retained_end_fraction,max_fuel_consumed_fraction,max_interzone_pressure_difference_bar,max_pressure_rise_bar_per_deg,max_pressure_rise_deg_atdc,max_volume_closure_error_mm3,mechanism,mechanism_case,minimum_motor_torque_proxy_Nm,minimum_motor_work_proxy_mJ,mixing_time_max_observed_ms,mixing_time_min_observed_ms,modeled_compression_expansion_period_s,peak_boundary_temperature_K,peak_core_temperature_K,peak_pressure_bar,peak_pressure_deg_atdc,peak_temperature_K,reacting_tdc_boundary_temperature_K,reacting_tdc_core_temperature_K,reacting_tdc_pressure_bar,revolution_period_s,rpm,screen_class,stable_idle_status,status,trace_P_bar_at_+0_CAD,trace_P_bar_at_+180_CAD,trace_P_bar_at_+45_CAD,trace_P_bar_at_+90_CAD,trace_P_bar_at_-180_CAD,trace_P_bar_at_-45_CAD,trace_P_bar_at_-90_CAD,transition_step_deg,trapped_mass_mg,uncertainty_factor,wall_energy_gas_to_wall_mJ,wall_heat_mJ
-8.535421507255524,9.696454372013378,10.706042217494675,0.0,0.29622900413534875,rapid_heat_release,rpm_baseline,300.0,300.0,3.0000000000000004,,0.03572178718598843,global fuel inventory >= 1% for onset; CA10 from cumulative heat release,0.0375,0.041666666666666664,0.04583333333333334,0.03333333333333333,0.029166666666666667,-13.25,0.03473958333333333,peak_temperature_below_1600K;max_pressure_rise_at_most_10_bar_per_deg;end_mass_retention_at_least_0p87,0.15,"ch3och3:0.25, CH4:0.75",dme_llnl_2004,True,True,False,False,False,False,True,True,11.428806526556926,3.026463179274694,453.969476891204,453.969476891204,high_temperature,9.8178407465162e-06,0.8115592979084533,0.8624056853897946,0.0721312001192756,63.664485792540404,10.5,0.07929510693740169,mechanisms\llnl_dme_2004\llnl_dme_2004.yaml,dme_llnl_2004,0.0,0.0,33.773727880779255,15.206123391069895,0.075,917.8719136347021,1869.0845275975087,107.38540401388329,10.75,1869.0845275975087,802.0817415544898,934.5833796717037,64.46150695448009,0.075,800.0,implausible,unresolved,ok,64.46150695448009,6.483194009615497,38.428424508620765,13.048249200574665,3.0000000000000004,20.124041193436558,7.170387707990098,0.125,1.5720532702758607,none,283.7849664636454,283.7849664636454
-7.592987278761016,-4.718416725500221,12.937628200330323,0.0,0.21480666533368867,cool_partial_candidate,rpm_baseline,300.0,300.0,3.0000000000000004,,0.028734502120206496,global fuel inventory >= 1% for onset; CA10 from cumulative heat release,0.03,0.03333333333333333,0.03666666666666667,0.026666666666666665,0.023333333333333334,-9.0,0.028499999999999998,end_mass_retention_at_least_0p87,0.12,"ch3och3:0.25, CH4:0.75",dme_llnl_2004,True,True,False,True,False,True,True,True,0.7626087230646459,0.2524330969276806,30.291971631321672,30.291971631321672,trapped_mass_loss,7.11456139847997e-06,0.8633546432829264,0.382079161803347,0.05932240001902159,4.924566080391514,-6.875,0.08172334137766517,mechanisms\llnl_dme_2004\llnl_dme_2004.yaml,dme_llnl_2004,0.0,0.0,33.773727880779255,13.36871182009486,0.06,797.614356459216,902.8489178307026,62.58559357456931,2.25,902.8489178307026,748.9332990278513,888.7406832572101,62.14222626949085,0.06,1000.0,marginal,unresolved,ok,62.14222626949085,4.180629566458282,20.579544947592794,7.2166819145199606,3.0000000000000004,19.915473223872542,7.051626240363399,0.125,1.5720532702758607,none,-57.81094695546474,-57.81094695546474
-3.6261348681903964,-1.7578901018763102,8.993194343127534,0.0,0.18082642143008115,cool_partial_candidate,rpm_baseline,300.0,300.0,3.0000000000000004,,0.024496370157195777,global fuel inventory >= 1% for onset; CA10 from cumulative heat release,0.025,0.02777777777777778,0.030555555555555558,0.022222222222222223,0.019444444444444445,-5.125,0.024288194444444446,,0.1,"ch3och3:0.25, CH4:0.75",dme_llnl_2004,True,True,True,True,True,True,True,True,0.6241222219788247,0.24791078400839855,24.791078400839854,24.791078400839854,none_within_screen,1.1296516390249112e-05,0.8849671818597225,0.3254831888472991,0.05931637100712338,3.859156095933457,-2.5,0.08201608105964235,mechanisms\llnl_dme_2004\llnl_dme_2004.yaml,dme_llnl_2004,0.0,0.0,33.773727880779255,11.927471734515462,0.05,797.900880925632,877.5051977038061,61.56308730170314,2.125,877.5051977038061,729.8056763426755,866.9035664923582,61.32688927228959,0.05,1200.0,robust,unresolved,ok,61.32688927228959,4.136469384578543,20.13658615929044,7.0792858380503825,3.0000000000000004,19.75427738262922,6.962395712208039,0.125,1.5720532702758607,none,-69.93887747560449,-69.93887747560449
,,,,,,rpm_baseline,,,,"CanteraError: 
*******************************************************************************
CanteraError thrown by CVodesIntegrator::integrate:
Maximum number of timesteps (100000) taken without reaching output time (0.0005138888888888894).
Current integrator time: 0.000505268294697394
*******************************************************************************
",,,,,,,,,,,,,,,,,,,,,,,,,,numerical_failure,,,,,,,,,dme_llnl_2004,,,,,,,,,,,,,,,1500.0,numerical_failure,unresolved,error,,,,,,,,,,none,,
2.435244167209159,15.414309226382645,24.010033105059588,0.0,0.11129858852798576,cool_partial_candidate,rpm_baseline,300.0,300.0,3.0000000000000004,,0.015202937013934097,global fuel inventory >= 1% for onset; CA10 from cumulative heat release,0.015,0.016666666666666666,0.018333333333333333,0.013333333333333332,0.011666666666666667,-0.75,0.0149375,,0.06,"ch3och3:0.25, CH4:0.75",dme_llnl_2004,True,True,True,True,True,True,True,True,0.9133334578694463,0.604649766845396,36.278986010723756,36.278986010723756,none_within_screen,9.206407529351868e-06,0.9291959140061564,0.27740122156685704,0.0592889346931089,1.0724685633314266,-20.875,0.07970444655341034,mechanisms\llnl_dme_2004\llnl_dme_2004.yaml,dme_llnl_2004,0.0,0.0,33.77372788077925,8.333733901551266,0.03,806.5246980059723,761.5482086172522,54.50593988275119,2.5,806.5246980059723,748.9701284054798,723.8052051289401,54.41063384543153,0.03,2000.0,robust,unresolved,ok,54.41063384543153,4.179672649131332,20.651523473182337,7.213876872526329,3.0000000000000004,19.313455056892465,6.726745405904385,0.125,1.5720532702758607,none,-69.21588975952956,-69.21588975952956
3.4170037048523065,8.173570501935794,15.266429425444624,0.0,0.07475033920540092,no_positive_gross_work,rpm_baseline,300.0,300.0,3.0000000000000004,,0.010189833539158462,global fuel inventory >= 1% for onset; CA10 from cumulative heat release,0.01,0.011111111111111112,0.012222222222222223,0.008888888888888889,0.007777777777777778,3.75,0.010208333333333333,positive_gross_imep;conversion_10_to_90pct,0.04,"ch3och3:0.25, CH4:0.75",dme_llnl_2004,True,False,True,True,False,True,False,True,-0.3504549528770038,-0.3480150164013553,-13.92060065605421,-13.92060065605421,nonpositive_gross_work,6.818353248270927e-06,0.9524461677144497,0.05764773166669548,0.05921612312146753,1.0826448515500147,-20.625,0.08110001967877696,mechanisms\llnl_dme_2004\llnl_dme_2004.yaml,dme_llnl_2004,0.0011077662026096544,13.92060065605421,33.77372788077925,6.0537472918425825,0.02,793.21958032482,709.6075946525634,54.24983284107574,-0.625,793.21958032482,749.5337499436014,709.5561576088433,54.229375872263105,0.02,3000.0,implausible,unresolved,ok,54.229375872263105,3.70634294602612,17.998655440237112,6.283178351222717,3.0000000000000004,18.929461477964175,6.538292312939763,0.125,1.5720532702758607,none,-82.33636822748673,-82.33636822748673
7.301097181916624,16.87031800834673,35.09627101328621,0.0,0.04516597936150875,no_positive_gross_work,rpm_baseline,300.0,300.0,3.0000000000000004,,0.0062433699060638875,global fuel inventory >= 1% for onset; CA10 from cumulative heat release,0.006,0.006666666666666667,0.007333333333333334,0.005333333333333333,0.004666666666666667,,,positive_gross_imep;conversion_10_to_90pct,0.024,"ch3och3:0.25, CH4:0.75",dme_llnl_2004,True,False,True,True,False,True,False,True,-0.3807964907222727,-0.6302421841302984,-15.125812419127165,-15.125812419127165,nonpositive_gross_work,2.296708559171219e-06,0.9712679735959953,0.00039080428344444133,0.05898616224322992,1.0808337933978862,-20.0,0.07915561352982954,mechanisms\llnl_dme_2004\llnl_dme_2004.yaml,dme_llnl_2004,0.001203673907392434,15.125812419127165,33.77372788077924,3.9127861804311435,0.012,751.8617768878391,692.9235195755249,53.78294138824673,-0.5,751.8617768878391,750.3276014987622,692.894845991551,53.77110124626239,0.012,5000.0,implausible,unresolved,ok,53.77110124626239,3.540883188871136,17.484086036562292,6.095807338994263,3.0000000000000004,18.392351876336672,6.304856385283824,0.125,1.5720532702758607,none,-78.46615913076363,-78.46615913076363
1.993099698112628,12.555875381975124,25.268819350212063,0.0,0.030211079412907307,no_positive_gross_work,rpm_baseline,300.0,300.0,3.0000000000000004,,0.004044291104402503,global fuel inventory >= 1% for onset; CA10 from cumulative heat release,0.004,0.0044444444444444444,0.00488888888888889,0.0035555555555555553,0.0031111111111111114,,,positive_gross_imep;conversion_10_to_90pct,0.016,"ch3och3:0.25, CH4:0.75",dme_llnl_2004,True,False,True,True,False,True,False,True,-0.21443823450505706,-0.5323631830975046,-8.517810929560074,-8.517810929560074,nonpositive_gross_work,2.5743095973382915e-06,0.9807807697781113,3.2487062837782034e-06,0.05857177907715959,1.0724728011712727,-19.875,0.08165763119911895,mechanisms\llnl_dme_2004\llnl_dme_2004.yaml,dme_llnl_2004,0.0006778258568808288,8.517810929560074,33.77372788077923,2.713305611361373,0.008,739.5377865031131,680.901164465985,53.131487951450254,-0.375,739.5377865031131,738.9240448458347,680.8899154941329,53.126861474411946,0.008,7500.0,implausible,unresolved,ok,53.126861474411946,3.4411815994458843,17.39577013633773,6.0353887512109425,3.0000000000000004,17.9674373045158,6.139455905878169,0.125,1.5720532702758607,none,-63.05279780111961,-63.05279780111961
-0.8888816078023083,10.13211453688133,23.316648733874377,0.0,0.022662300421529055,no_positive_gross_work,rpm_baseline,300.0,300.0,3.0000000000000004,,0.002985185306536628,global fuel inventory >= 1% for onset; CA10 from cumulative heat release,0.003,0.0033333333333333335,0.003666666666666667,0.0026666666666666666,0.0023333333333333335,,,positive_gross_imep;conversion_10_to_90pct,0.012,"ch3och3:0.25, CH4:0.75",dme_llnl_2004,True,False,True,True,False,True,False,True,-0.13554778570507742,-0.44868025099054304,-5.384163011886517,-5.384163011886517,nonpositive_gross_work,5.806300215572845e-07,0.9855838975179424,5.282917748649613e-07,0.05805443711006083,1.0638134479798396,-19.375,0.0821511621275114,mechanisms\llnl_dme_2004\llnl_dme_2004.yaml,dme_llnl_2004,0.0004284580788771432,5.384163011886517,33.77372788077922,2.076688330173206,0.006,727.2123413991184,673.4898399281151,52.620749620092155,-0.25,727.2123413991184,726.9069748335253,673.484359618064,52.61829387837313,0.006,10000.0,implausible,unresolved,ok,52.61829387837313,3.371183212023947,17.290159199484542,5.983118436530499,3.0000000000000004,17.692635702776133,6.039144823164419,0.125,1.5720532702758607,none,-52.73784825974899,-52.73784825974899
-14.304913852674526,7.332415927789061,8.679488781559765,0.0,0.3021767592743161,rapid_heat_release,rpm_baseline,300.0,300.0,3.0000000000000004,,0.034519809614026134,global fuel inventory >= 1% for onset; CA10 from cumulative heat release,0.0375,0.041666666666666664,0.04583333333333334,0.03333333333333333,0.029166666666666667,-16.5,0.034062499999999996,peak_temperature_below_1600K;max_pressure_rise_at_most_10_bar_per_deg;end_mass_retention_at_least_0p87,0.15,"CH3OCH3:0.25, CH4:0.75",dme_zhao_full,True,True,False,False,False,False,True,True,11.159934189447263,2.955263073970866,443.28946109562986,443.28946109562986,high_temperature,6.66312662499654e-06,0.8077778736162582,0.8731598130619854,0.0771552375818789,72.1846391668305,8.5,0.08612010347471293,mechanisms\dme_zhao_full.yaml,dme_zhao_full,0.0,0.0,33.773727880779255,15.206123391069895,0.075,939.8924631800056,1874.3024032533392,110.73603993506353,8.75,1874.3024032533392,853.1592927612421,1169.7183045468319,79.17417378186278,0.075,800.0,implausible,unresolved,ok,79.17417378186278,6.370711690714348,37.92912279204179,12.809258127168938,3.0000000000000004,20.126279676012715,7.1706956193071125,0.125,1.5720532702758607,none,291.8718361027674,291.8718361027674
