case_id,hypothesis,case,mechanism,mechanism_path,temperature_K,pressure_bar,equivalence_ratio,egr_fraction,fuel,oxidizer,status,delay_s,delay_ms,peak_dPdt_Pa_s,final_temperature_K,final_pressure_bar,error_type,error,ignition_criterion
zhao_sk39:pure_dme_phi_0.40:phi0.40,lean,pure_dme_phi_0.40,zhao_sk39,mechanisms/dme_zhao_sk39.yaml,915,40.0,0.4,,CH3OCH3:1,"O2:1,N2:3.76",ignited,0.000756322806063601,0.756322806063601,337647509843.54364,1916.0536005707338,87.12977297240982,,,accepted-step maximum dP/dt after qualifying +400 K rise
zhao_sk39:pure_dme_phi_0.40:phi0.40,lean,pure_dme_phi_0.40,zhao_sk39,mechanisms/dme_zhao_sk39.yaml,925,40.0,0.4,,CH3OCH3:1,"O2:1,N2:3.76",ignited,0.0007764390420233181,0.776439042023318,350113730503.0508,1925.156254004278,86.59641860997651,,,accepted-step maximum dP/dt after qualifying +400 K rise
zhao_sk39:pure_dme_phi_0.40:phi0.40,lean,pure_dme_phi_0.40,zhao_sk39,mechanisms/dme_zhao_sk39.yaml,935,40.0,0.4,,CH3OCH3:1,"O2:1,N2:3.76",ignited,0.0007972771615120668,0.7972771615120668,362780093084.6708,1935.0151430047151,86.10462289166989,,,accepted-step maximum dP/dt after qualifying +400 K rise
zhao_sk39:pure_dme_phi_0.40:phi0.40,lean,pure_dme_phi_0.40,zhao_sk39,mechanisms/dme_zhao_sk39.yaml,945,40.0,0.4,,CH3OCH3:1,"O2:1,N2:3.76",ignited,0.0008188892303429516,0.8188892303429516,375648454208.90326,1945.4884560814196,85.64742487344546,,,accepted-step maximum dP/dt after qualifying +400 K rise
zhao_sk39:pure_dme_phi_0.40:phi0.40,lean,pure_dme_phi_0.40,zhao_sk39,mechanisms/dme_zhao_sk39.yaml,955,40.0,0.4,,CH3OCH3:1,"O2:1,N2:3.76",ignited,0.0008407661384148046,0.8407661384148046,388725590478.702,1955.3868545573341,85.17738249524197,,,accepted-step maximum dP/dt after qualifying +400 K rise
zhao_sk39:pure_dme_phi_0.40:phi0.40,lean,pure_dme_phi_0.40,zhao_sk39,mechanisms/dme_zhao_sk39.yaml,965,40.0,0.4,,CH3OCH3:1,"O2:1,N2:3.76",ignited,0.000861637531983256,0.861637531983256,402007531726.86584,1965.2626384781897,84.71622555779699,,,accepted-step maximum dP/dt after qualifying +400 K rise
zhao_sk39:pure_dme_phi_0.40:phi0.40,lean,pure_dme_phi_0.40,zhao_sk39,mechanisms/dme_zhao_sk39.yaml,975,40.0,0.4,,CH3OCH3:1,"O2:1,N2:3.76",ignited,0.0008793498777617275,0.8793498777617276,415501479578.6519,1975.1000168207063,84.26308558688174,,,accepted-step maximum dP/dt after qualifying +400 K rise
zhao_sk39:pure_dme_egr_0%:phi0.40,egr,pure_dme_egr_0%,zhao_sk39,mechanisms/dme_zhao_sk39.yaml,875,40.0,0.4,0.0,CH3OCH3:1,"O2:0.21,N2:0.79",ignited,0.000681283184022235,0.6812831840222351,287549930934.352,1875.3425535378228,89.19761689707799,,,accepted-step maximum dP/dt after qualifying +400 K rise
zhao_sk39:pure_dme_egr_0%:phi0.40,egr,pure_dme_egr_0%,zhao_sk39,mechanisms/dme_zhao_sk39.yaml,885,40.0,0.4,0.0,CH3OCH3:1,"O2:0.21,N2:0.79",ignited,0.0006993022873511679,0.6993022873511678,300168730835.9709,1885.057999548162,88.6431509222818,,,accepted-step maximum dP/dt after qualifying +400 K rise
zhao_sk39:pure_dme_egr_0%:phi0.40,egr,pure_dme_egr_0%,zhao_sk39,mechanisms/dme_zhao_sk39.yaml,895,40.0,0.4,0.0,CH3OCH3:1,"O2:0.21,N2:0.79",ignited,0.0007181324867778612,0.7181324867778612,312511958303.10095,1895.4611505535752,88.12960450776268,,,accepted-step maximum dP/dt after qualifying +400 K rise
zhao_sk39:pure_dme_egr_0%:phi0.40,egr,pure_dme_egr_0%,zhao_sk39,mechanisms/dme_zhao_sk39.yaml,905,40.0,0.4,0.0,CH3OCH3:1,"O2:0.21,N2:0.79",ignited,0.0007373836445855031,0.7373836445855031,324632430299.16364,1905.1978144242753,87.59970695920603,,,accepted-step maximum dP/dt after qualifying +400 K rise
zhao_sk39:pure_dme_egr_0%:phi0.40,egr,pure_dme_egr_0%,zhao_sk39,mechanisms/dme_zhao_sk39.yaml,915,40.0,0.4,0.0,CH3OCH3:1,"O2:0.21,N2:0.79",ignited,0.0007569940930026058,0.7569940930026058,336883017866.05023,1915.8160498134725,87.11725242640541,,,accepted-step maximum dP/dt after qualifying +400 K rise
zhao_sk39:pure_dme_egr_0%:phi0.40,egr,pure_dme_egr_0%,zhao_sk39,mechanisms/dme_zhao_sk39.yaml,925,40.0,0.4,0.0,CH3OCH3:1,"O2:0.21,N2:0.79",ignited,0.0007771130257814232,0.7771130257814232,349331126259.2951,1925.6594313959174,86.61387952543542,,,accepted-step maximum dP/dt after qualifying +400 K rise
zhao_sk39:pure_dme_egr_0%:phi0.40,egr,pure_dme_egr_0%,zhao_sk39,mechanisms/dme_zhao_sk39.yaml,935,40.0,0.4,0.0,CH3OCH3:1,"O2:0.21,N2:0.79",ignited,0.0007979569377926709,0.797956937792671,361984391993.48956,1936.1132410985738,86.1455593755995,,,accepted-step maximum dP/dt after qualifying +400 K rise
zhao_sk39:pure_dme_egr_0%:phi0.40,egr,pure_dme_egr_0%,zhao_sk39,mechanisms/dme_zhao_sk39.yaml,945,40.0,0.4,0.0,CH3OCH3:1,"O2:0.21,N2:0.79",ignited,0.0008195629172376473,0.8195629172376473,374838801696.1731,1945.7846546993396,85.6562924950999,,,accepted-step maximum dP/dt after qualifying +400 K rise
zhao_sk39:pure_dme_egr_0%:phi0.40,egr,pure_dme_egr_0%,zhao_sk39,mechanisms/dme_zhao_sk39.yaml,955,40.0,0.4,0.0,CH3OCH3:1,"O2:0.21,N2:0.79",ignited,0.0008414624927491124,0.8414624927491124,387895689888.46356,1955.9169847878593,85.1952362383631,,,accepted-step maximum dP/dt after qualifying +400 K rise
zhao_sk39:pure_dme_egr_0%:phi0.40,egr,pure_dme_egr_0%,zhao_sk39,mechanisms/dme_zhao_sk39.yaml,965,40.0,0.4,0.0,CH3OCH3:1,"O2:0.21,N2:0.79",ignited,0.0008623271395612188,0.8623271395612188,401164668049.7158,1965.6910592781496,84.72994441311997,,,accepted-step maximum dP/dt after qualifying +400 K rise
zhao_sk39:pure_dme_egr_0%:phi0.40,egr,pure_dme_egr_0%,zhao_sk39,mechanisms/dme_zhao_sk39.yaml,975,40.0,0.4,0.0,CH3OCH3:1,"O2:0.21,N2:0.79",ignited,0.0008800386080723894,0.8800386080723894,414642298608.4102,1975.1636836750238,84.26274941940986,,,accepted-step maximum dP/dt after qualifying +400 K rise
zhao_sk39:pure_dme_egr_20%:phi0.40,egr,pure_dme_egr_20%,zhao_sk39,mechanisms/dme_zhao_sk39.yaml,875,40.0,0.4,0.2,CH3OCH3:1,"O2:0.199,N2:0.782,CO:0.0046,CO2:0.0018,H2O:0.01,CH4:0.0022",ignited,0.00081117150437981,0.81117150437981,280585858395.3482,1875.3326808933818,88.81233022687653,,,accepted-step maximum dP/dt after qualifying +400 K rise
zhao_sk39:pure_dme_egr_20%:phi0.40,egr,pure_dme_egr_20%,zhao_sk39,mechanisms/dme_zhao_sk39.yaml,885,40.0,0.4,0.2,CH3OCH3:1,"O2:0.199,N2:0.782,CO:0.0046,CO2:0.0018,H2O:0.01,CH4:0.0022",ignited,0.0008294131267641149,0.8294131267641149,292989099033.20544,1885.3835062332907,88.27369804783011,,,accepted-step maximum dP/dt after qualifying +400 K rise
zhao_sk39:pure_dme_egr_20%:phi0.40,egr,pure_dme_egr_20%,zhao_sk39,mechanisms/dme_zhao_sk39.yaml,895,40.0,0.4,0.2,CH3OCH3:1,"O2:0.199,N2:0.782,CO:0.0046,CO2:0.0018,H2O:0.01,CH4:0.0022",ignited,0.0008477527851136555,0.8477527851136555,305114262326.52136,1895.200527623181,87.73722822468685,,,accepted-step maximum dP/dt after qualifying +400 K rise
zhao_sk39:pure_dme_egr_20%:phi0.40,egr,pure_dme_egr_20%,zhao_sk39,mechanisms/dme_zhao_sk39.yaml,905,40.0,0.4,0.2,CH3OCH3:1,"O2:0.199,N2:0.782,CO:0.0046,CO2:0.0018,H2O:0.01,CH4:0.0022",ignited,0.0008660437872140588,0.8660437872140588,317027665625.71313,1906.1485261563166,87.25895131791556,,,accepted-step maximum dP/dt after qualifying +400 K rise
zhao_sk39:pure_dme_egr_20%:phi0.40,egr,pure_dme_egr_20%,zhao_sk39,mechanisms/dme_zhao_sk39.yaml,915,40.0,0.4,0.2,CH3OCH3:1,"O2:0.199,N2:0.782,CO:0.0046,CO2:0.0018,H2O:0.01,CH4:0.0022",ignited,0.0008844241930578756,0.8844241930578757,329050165076.87054,1915.788189643136,86.73791891637482,,,accepted-step maximum dP/dt after qualifying +400 K rise
zhao_sk39:pure_dme_egr_20%:phi0.40,egr,pure_dme_egr_20%,zhao_sk39,mechanisms/dme_zhao_sk39.yaml,925,40.0,0.4,0.2,CH3OCH3:1,"O2:0.199,N2:0.782,CO:0.0046,CO2:0.0018,H2O:0.01,CH4:0.0022",ignited,0.0009033536430083185,0.9033536430083186,341274763622.21796,1925.027474083381,86.21208952396243,,,accepted-step maximum dP/dt after qualifying +400 K rise
zhao_sk39:pure_dme_egr_20%:phi0.40,egr,pure_dme_egr_20%,zhao_sk39,mechanisms/dme_zhao_sk39.yaml,935,40.0,0.4,0.2,CH3OCH3:1,"O2:0.199,N2:0.782,CO:0.0046,CO2:0.0018,H2O:0.01,CH4:0.0022",ignited,0.0009232495631562612,0.9232495631562612,353706929484.36707,1935.6019541114558,85.75046044866161,,,accepted-step maximum dP/dt after qualifying +400 K rise
zhao_sk39:pure_dme_egr_20%:phi0.40,egr,pure_dme_egr_20%,zhao_sk39,mechanisms/dme_zhao_sk39.yaml,945,40.0,0.4,0.2,CH3OCH3:1,"O2:0.199,N2:0.782,CO:0.0046,CO2:0.0018,H2O:0.01,CH4:0.0022",ignited,0.0009441483764584969,0.9441483764584969,366344841856.94336,1945.0189554739925,85.2532225272083,,,accepted-step maximum dP/dt after qualifying +400 K rise
zhao_sk39:pure_dme_egr_20%:phi0.40,egr,pure_dme_egr_20%,zhao_sk39,mechanisms/dme_zhao_sk39.yaml,955,40.0,0.4,0.2,CH3OCH3:1,"O2:0.199,N2:0.782,CO:0.0046,CO2:0.0018,H2O:0.01,CH4:0.0022",ignited,0.0009652843266824423,0.9652843266824424,379190579906.444,1955.0704004791608,84.791021894932,,,accepted-step maximum dP/dt after qualifying +400 K rise
zhao_sk39:pure_dme_egr_20%:phi0.40,egr,pure_dme_egr_20%,zhao_sk39,mechanisms/dme_zhao_sk39.yaml,965,40.0,0.4,0.2,CH3OCH3:1,"O2:0.199,N2:0.782,CO:0.0046,CO2:0.0018,H2O:0.01,CH4:0.0022",ignited,0.0009848785451874184,0.9848785451874185,392242421283.73553,1965.8967409470424,84.3680832810393,,,accepted-step maximum dP/dt after qualifying +400 K rise
zhao_sk39:pure_dme_egr_20%:phi0.40,egr,pure_dme_egr_20%,zhao_sk39,mechanisms/dme_zhao_sk39.yaml,975,40.0,0.4,0.2,CH3OCH3:1,"O2:0.199,N2:0.782,CO:0.0046,CO2:0.0018,H2O:0.01,CH4:0.0022",ignited,0.0010002683146634014,1.0002683146634013,405504355123.09644,1975.4089633753933,83.90402607152895,,,accepted-step maximum dP/dt after qualifying +400 K rise
zhao_sk39:pure_dme_egr_40%:phi0.40,egr,pure_dme_egr_40%,zhao_sk39,mechanisms/dme_zhao_sk39.yaml,875,40.0,0.4,0.4,CH3OCH3:1,"O2:0.188,N2:0.774,CO:0.0092,CO2:0.0036,H2O:0.02,CH4:0.0044",ignited,0.0009851155600763871,0.9851155600763871,272444089211.2564,1875.3655380466312,88.42529359353007,,,accepted-step maximum dP/dt after qualifying +400 K rise
zhao_sk39:pure_dme_egr_40%:phi0.40,egr,pure_dme_egr_40%,zhao_sk39,mechanisms/dme_zhao_sk39.yaml,885,40.0,0.4,0.4,CH3OCH3:1,"O2:0.188,N2:0.774,CO:0.0092,CO2:0.0036,H2O:0.02,CH4:0.0044",ignited,0.0010019046379723651,1.001904637972365,284550790159.8656,1885.0423576899193,87.87285622290186,,,accepted-step maximum dP/dt after qualifying +400 K rise
zhao_sk39:pure_dme_egr_40%:phi0.40,egr,pure_dme_egr_40%,zhao_sk39,mechanisms/dme_zhao_sk39.yaml,895,40.0,0.4,0.4,CH3OCH3:1,"O2:0.188,N2:0.774,CO:0.0092,CO2:0.0036,H2O:0.02,CH4:0.0044",ignited,0.001018049025997204,1.018049025997204,296490978542.9628,1896.017205082856,87.3863241187369,,,accepted-step maximum dP/dt after qualifying +400 K rise
zhao_sk39:pure_dme_egr_40%:phi0.40,egr,pure_dme_egr_40%,zhao_sk39,mechanisms/dme_zhao_sk39.yaml,905,40.0,0.4,0.4,CH3OCH3:1,"O2:0.188,N2:0.774,CO:0.0092,CO2:0.0036,H2O:0.02,CH4:0.0044",ignited,0.0010336832535162465,1.0336832535162466,308117622314.8205,1905.0158039476469,86.82969990629546,,,accepted-step maximum dP/dt after qualifying +400 K rise
zhao_sk39:pure_dme_egr_40%:phi0.40,egr,pure_dme_egr_40%,zhao_sk39,mechanisms/dme_zhao_sk39.yaml,915,40.0,0.4,0.4,CH3OCH3:1,"O2:0.188,N2:0.774,CO:0.0092,CO2:0.0036,H2O:0.02,CH4:0.0044",ignited,0.0010493949675078034,1.0493949675078034,319866771040.77936,1915.3007442836038,86.33718571152953,,,accepted-step maximum dP/dt after qualifying +400 K rise
zhao_sk39:pure_dme_egr_40%:phi0.40,egr,pure_dme_egr_40%,zhao_sk39,mechanisms/dme_zhao_sk39.yaml,925,40.0,0.4,0.4,CH3OCH3:1,"O2:0.188,N2:0.774,CO:0.0092,CO2:0.0036,H2O:0.02,CH4:0.0044",ignited,0.0010659709146951931,1.0659709146951932,331822814778.75854,1925.4949675828138,85.85166670265076,,,accepted-step maximum dP/dt after qualifying +400 K rise
zhao_sk39:pure_dme_egr_40%:phi0.40,egr,pure_dme_egr_40%,zhao_sk39,mechanisms/dme_zhao_sk39.yaml,935,40.0,0.4,0.4,CH3OCH3:1,"O2:0.188,N2:0.774,CO:0.0092,CO2:0.0036,H2O:0.02,CH4:0.0044",ignited,0.001083988983810645,1.0839889838106451,343987098206.0139,1935.519510438399,85.36983264312754,,,accepted-step maximum dP/dt after qualifying +400 K rise
zhao_sk39:pure_dme_egr_40%:phi0.40,egr,pure_dme_egr_40%,zhao_sk39,mechanisms/dme_zhao_sk39.yaml,945,40.0,0.4,0.4,CH3OCH3:1,"O2:0.188,N2:0.774,CO:0.0092,CO2:0.0036,H2O:0.02,CH4:0.0044",ignited,0.001103335956347836,1.103335956347836,356359751467.1051,1945.3628558158337,84.8911463916527,,,accepted-step maximum dP/dt after qualifying +400 K rise
zhao_sk39:pure_dme_egr_40%:phi0.40,egr,pure_dme_egr_40%,zhao_sk39,mechanisms/dme_zhao_sk39.yaml,955,40.0,0.4,0.4,CH3OCH3:1,"O2:0.188,N2:0.774,CO:0.0092,CO2:0.0036,H2O:0.02,CH4:0.0044",ignited,0.001122766535457896,1.122766535457896,368940500676.7165,1955.590755194982,84.4373270557196,,,accepted-step maximum dP/dt after qualifying +400 K rise
zhao_sk39:pure_dme_egr_40%:phi0.40,egr,pure_dme_egr_40%,zhao_sk39,mechanisms/dme_zhao_sk39.yaml,965,40.0,0.4,0.4,CH3OCH3:1,"O2:0.188,N2:0.774,CO:0.0092,CO2:0.0036,H2O:0.02,CH4:0.0044",ignited,0.0011398541378187946,1.1398541378187945,381729920732.88983,1965.8009573939732,83.99224186270065,,,accepted-step maximum dP/dt after qualifying +400 K rise
zhao_sk39:pure_dme_egr_40%:phi0.40,egr,pure_dme_egr_40%,zhao_sk39,mechanisms/dme_zhao_sk39.yaml,975,40.0,0.4,0.4,CH3OCH3:1,"O2:0.188,N2:0.774,CO:0.0092,CO2:0.0036,H2O:0.02,CH4:0.0044",ignited,0.0011512990035350578,1.1512990035350579,394724795111.2554,1975.9476895797677,83.55389937479244,,,accepted-step maximum dP/dt after qualifying +400 K rise
zhao_sk39:dme0.15_ch4_0.85:phi0.40,partner_sweep,dme0.15_ch4_0.85,zhao_sk39,mechanisms/dme_zhao_sk39.yaml,875,40.0,0.4,,"CH3OCH3:0.15,CH4:0.85","O2:1,N2:3.76",ignited,0.010550171172025183,10.550171172025182,185471052146.6007,1875.6295918547166,86.9914012650841,,,accepted-step maximum dP/dt after qualifying +400 K rise
zhao_sk39:dme0.15_ch4_0.85:phi0.40,partner_sweep,dme0.15_ch4_0.85,zhao_sk39,mechanisms/dme_zhao_sk39.yaml,885,40.0,0.4,,"CH3OCH3:0.15,CH4:0.85","O2:1,N2:3.76",ignited,0.00997090401030459,9.97090401030459,194337552072.38678,1885.259341055396,86.44571717289362,,,accepted-step maximum dP/dt after qualifying +400 K rise
zhao_sk39:dme0.15_ch4_0.85:phi0.40,partner_sweep,dme0.15_ch4_0.85,zhao_sk39,mechanisms/dme_zhao_sk39.yaml,895,40.0,0.4,,"CH3OCH3:0.15,CH4:0.85","O2:1,N2:3.76",ignited,0.009443202875523091,9.443202875523092,203421521567.36484,1895.012448680673,85.91727546454533,,,accepted-step maximum dP/dt after qualifying +400 K rise
zhao_sk39:dme0.15_ch4_0.85:phi0.40,partner_sweep,dme0.15_ch4_0.85,zhao_sk39,mechanisms/dme_zhao_sk39.yaml,905,40.0,0.4,,"CH3OCH3:0.15,CH4:0.85","O2:1,N2:3.76",ignited,0.008964568777404421,8.964568777404422,212724517078.39035,1905.2632345692837,85.42057206149508,,,accepted-step maximum dP/dt after qualifying +400 K rise
zhao_sk39:dme0.15_ch4_0.85:phi0.40,partner_sweep,dme0.15_ch4_0.85,zhao_sk39,mechanisms/dme_zhao_sk39.yaml,915,40.0,0.4,,"CH3OCH3:0.15,CH4:0.85","O2:1,N2:3.76",ignited,0.008529525933856282,8.529525933856283,222248702330.44794,1915.3501688528565,84.928172763399,,,accepted-step maximum dP/dt after qualifying +400 K rise
zhao_sk39:dme0.15_ch4_0.85:phi0.40,partner_sweep,dme0.15_ch4_0.85,zhao_sk39,mechanisms/dme_zhao_sk39.yaml,925,40.0,0.4,,"CH3OCH3:0.15,CH4:0.85","O2:1,N2:3.76",ignited,0.008128967382797243,8.128967382797242,236574244905.1253,1925.1802200956538,84.43630021821689,,,accepted-step maximum dP/dt after qualifying +400 K rise
zhao_sk39:dme0.15_ch4_0.85:phi0.40,partner_sweep,dme0.15_ch4_0.85,zhao_sk39,mechanisms/dme_zhao_sk39.yaml,935,40.0,0.4,,"CH3OCH3:0.15,CH4:0.85","O2:1,N2:3.76",ignited,0.0077579041582664585,7.7579041582664585,252015254464.62064,1935.9195660016294,83.99029974790224,,,accepted-step maximum dP/dt after qualifying +400 K rise
zhao_sk39:dme0.15_ch4_0.85:phi0.40,partner_sweep,dme0.15_ch4_0.85,zhao_sk39,mechanisms/dme_zhao_sk39.yaml,945,40.0,0.4,,"CH3OCH3:0.15,CH4:0.85","O2:1,N2:3.76",ignited,0.007405627611111579,7.405627611111578,268363489503.8358,1945.039185684995,83.49144227639238,,,accepted-step maximum dP/dt after qualifying +400 K rise
zhao_sk39:dme0.15_ch4_0.85:phi0.40,partner_sweep,dme0.15_ch4_0.85,zhao_sk39,mechanisms/dme_zhao_sk39.yaml,955,40.0,0.4,,"CH3OCH3:0.15,CH4:0.85","O2:1,N2:3.76",ignited,0.0070631060243962224,7.063106024396222,285661572232.29486,1955.1167100946523,83.03947341143473,,,accepted-step maximum dP/dt after qualifying +400 K rise
zhao_sk39:dme0.15_ch4_0.85:phi0.40,partner_sweep,dme0.15_ch4_0.85,zhao_sk39,mechanisms/dme_zhao_sk39.yaml,965,40.0,0.4,,"CH3OCH3:0.15,CH4:0.85","O2:1,N2:3.76",ignited,0.006721809761400629,6.721809761400629,303935001810.66296,1965.4805192017482,82.60760756250417,,,accepted-step maximum dP/dt after qualifying +400 K rise
zhao_sk39:dme0.15_ch4_0.85:phi0.40,partner_sweep,dme0.15_ch4_0.85,zhao_sk39,mechanisms/dme_zhao_sk39.yaml,975,40.0,0.4,,"CH3OCH3:0.15,CH4:0.85","O2:1,N2:3.76",ignited,0.006374520701014557,6.374520701014557,323229434522.6758,1975.0063259553783,82.15345080043559,,,accepted-step maximum dP/dt after qualifying +400 K rise
zhao_sk39:dme0.40_ch4_0.60:phi0.40,partner_sweep,dme0.40_ch4_0.60,zhao_sk39,mechanisms/dme_zhao_sk39.yaml,875,40.0,0.4,,"CH3OCH3:0.4,CH4:0.6","O2:1,N2:3.76",ignited,0.0021883026998301635,2.1883026998301633,220846497132.73544,1875.2948133816149,87.79196043608918,,,accepted-step maximum dP/dt after qualifying +400 K rise
zhao_sk39:dme0.40_ch4_0.60:phi0.40,partner_sweep,dme0.40_ch4_0.60,zhao_sk39,mechanisms/dme_zhao_sk39.yaml,885,40.0,0.4,,"CH3OCH3:0.4,CH4:0.6","O2:1,N2:3.76",ignited,0.0021720400214322974,2.1720400214322972,230707831399.33066,1885.6558549896374,87.2720544474543,,,accepted-step maximum dP/dt after qualifying +400 K rise
zhao_sk39:dme0.40_ch4_0.60:phi0.40,partner_sweep,dme0.40_ch4_0.60,zhao_sk39,mechanisms/dme_zhao_sk39.yaml,895,40.0,0.4,,"CH3OCH3:0.4,CH4:0.6","O2:1,N2:3.76",ignited,0.0021513265250760953,2.151326525076095,240775406391.16885,1895.051510631223,86.72395737096593,,,accepted-step maximum dP/dt after qualifying +400 K rise
zhao_sk39:dme0.40_ch4_0.60:phi0.40,partner_sweep,dme0.40_ch4_0.60,zhao_sk39,mechanisms/dme_zhao_sk39.yaml,905,40.0,0.4,,"CH3OCH3:0.4,CH4:0.6","O2:1,N2:3.76",ignited,0.0021282248209162453,2.128224820916245,251051671829.405,1905.7944694925002,86.24275436245391,,,accepted-step maximum dP/dt after qualifying +400 K rise
zhao_sk39:dme0.40_ch4_0.60:phi0.40,partner_sweep,dme0.40_ch4_0.60,zhao_sk39,mechanisms/dme_zhao_sk39.yaml,915,40.0,0.4,,"CH3OCH3:0.4,CH4:0.6","O2:1,N2:3.76",ignited,0.0021052722603815983,2.1052722603815983,261538023789.00406,1915.6469055901441,85.73622256601898,,,accepted-step maximum dP/dt after qualifying +400 K rise
zhao_sk39:dme0.40_ch4_0.60:phi0.40,partner_sweep,dme0.40_ch4_0.60,zhao_sk39,mechanisms/dme_zhao_sk39.yaml,925,40.0,0.4,,"CH3OCH3:0.4,CH4:0.6","O2:1,N2:3.76",ignited,0.00208478701957024,2.0847870195702396,272236439028.4385,1925.5375939542125,85.24216324529266,,,accepted-step maximum dP/dt after qualifying +400 K rise
zhao_sk39:dme0.40_ch4_0.60:phi0.40,partner_sweep,dme0.40_ch4_0.60,zhao_sk39,mechanisms/dme_zhao_sk39.yaml,935,40.0,0.4,,"CH3OCH3:0.4,CH4:0.6","O2:1,N2:3.76",ignited,0.0020679433203430113,2.0679433203430113,283149466180.2916,1935.3487724463564,84.75555822753314,,,accepted-step maximum dP/dt after qualifying +400 K rise
zhao_sk39:dme0.40_ch4_0.60:phi0.40,partner_sweep,dme0.40_ch4_0.60,zhao_sk39,mechanisms/dme_zhao_sk39.yaml,945,40.0,0.4,,"CH3OCH3:0.4,CH4:0.6","O2:1,N2:3.76",ignited,0.002054147772595251,2.054147772595251,294281279508.454,1945.068978232099,84.27573829626456,,,accepted-step maximum dP/dt after qualifying +400 K rise
zhao_sk39:dme0.40_ch4_0.60:phi0.40,partner_sweep,dme0.40_ch4_0.60,zhao_sk39,mechanisms/dme_zhao_sk39.yaml,955,40.0,0.4,,"CH3OCH3:0.4,CH4:0.6","O2:1,N2:3.76",ignited,0.0020395726088489464,2.0395726088489465,312196652048.2816,1955.0262468720525,83.81507640883402,,,accepted-step maximum dP/dt after qualifying +400 K rise
zhao_sk39:dme0.40_ch4_0.60:phi0.40,partner_sweep,dme0.40_ch4_0.60,zhao_sk39,mechanisms/dme_zhao_sk39.yaml,965,40.0,0.4,,"CH3OCH3:0.4,CH4:0.6","O2:1,N2:3.76",ignited,0.0020231120280842442,2.023112028084244,331868480285.79553,1966.258066737188,83.41226610311968,,,accepted-step maximum dP/dt after qualifying +400 K rise
zhao_sk39:dme0.40_ch4_0.60:phi0.40,partner_sweep,dme0.40_ch4_0.60,zhao_sk39,mechanisms/dme_zhao_sk39.yaml,975,40.0,0.4,,"CH3OCH3:0.4,CH4:0.6","O2:1,N2:3.76",ignited,0.0019986325089524867,1.9986325089524868,352663209502.8018,1975.204858282246,82.93200949685823,,,accepted-step maximum dP/dt after qualifying +400 K rise
zhao_sk39:dme0.60_ch4_0.40:phi0.40,partner_sweep,dme0.60_ch4_0.40,zhao_sk39,mechanisms/dme_zhao_sk39.yaml,875,40.0,0.4,,"CH3OCH3:0.6,CH4:0.4","O2:1,N2:3.76",ignited,0.0012234616622159586,1.2234616622159586,246221192209.47153,1875.400306977561,88.33799591209616,,,accepted-step maximum dP/dt after qualifying +400 K rise
zhao_sk39:dme0.60_ch4_0.40:phi0.40,partner_sweep,dme0.60_ch4_0.40,zhao_sk39,mechanisms/dme_zhao_sk39.yaml,885,40.0,0.4,,"CH3OCH3:0.6,CH4:0.4","O2:1,N2:3.76",ignited,0.001239211817593145,1.239211817593145,256762229220.48932,1885.8980043102172,87.82075821124062,,,accepted-step maximum dP/dt after qualifying +400 K rise
zhao_sk39:dme0.60_ch4_0.40:phi0.40,partner_sweep,dme0.60_ch4_0.40,zhao_sk39,mechanisms/dme_zhao_sk39.yaml,895,40.0,0.4,,"CH3OCH3:0.6,CH4:0.4","O2:1,N2:3.76",ignited,0.001252627509745362,1.252627509745362,267502089034.5502,1895.5161944332958,87.2785416797957,,,accepted-step maximum dP/dt after qualifying +400 K rise
zhao_sk39:dme0.60_ch4_0.40:phi0.40,partner_sweep,dme0.60_ch4_0.40,zhao_sk39,mechanisms/dme_zhao_sk39.yaml,905,40.0,0.4,,"CH3OCH3:0.6,CH4:0.4","O2:1,N2:3.76",ignited,0.0012640468033555418,1.2640468033555419,278442170741.50433,1905.4449552903618,86.7609679993451,,,accepted-step maximum dP/dt after qualifying +400 K rise
zhao_sk39:dme0.60_ch4_0.40:phi0.40,partner_sweep,dme0.60_ch4_0.40,zhao_sk39,mechanisms/dme_zhao_sk39.yaml,915,40.0,0.4,,"CH3OCH3:0.6,CH4:0.4","O2:1,N2:3.76",ignited,0.001274302647509297,1.274302647509297,289584118220.6297,1915.1496803460989,86.24562269801737,,,accepted-step maximum dP/dt after qualifying +400 K rise
zhao_sk39:dme0.60_ch4_0.40:phi0.40,partner_sweep,dme0.60_ch4_0.40,zhao_sk39,mechanisms/dme_zhao_sk39.yaml,925,40.0,0.4,,"CH3OCH3:0.6,CH4:0.4","O2:1,N2:3.76",ignited,0.0012845570797467417,1.2845570797467418,300931623770.9665,1925.5055708730476,85.76742129176274,,,accepted-step maximum dP/dt after qualifying +400 K rise
zhao_sk39:dme0.60_ch4_0.40:phi0.40,partner_sweep,dme0.60_ch4_0.40,zhao_sk39,mechanisms/dme_zhao_sk39.yaml,935,40.0,0.4,,"CH3OCH3:0.6,CH4:0.4","O2:1,N2:3.76",ignited,0.001295823968782645,1.295823968782645,312484401938.49286,1935.7202802223744,85.29384542553694,,,accepted-step maximum dP/dt after qualifying +400 K rise
