crank_angle_deg_atdc,time_s,core_mean,wall_shell_mean,delta_c,tracer_min,tracer_max,core_volume_mm3,wall_shell_volume_mm3,wall_shell_volume_fraction,wall_shell_mass_fraction,total_volume_mm3,python_volume_mm3,volume_error_percent,mass_mg,tracer_mass_mean,tracer_mass_variance,tracer_mass_rms,tracer_volume_mean,tracer_volume_variance,tracer_volume_rms,mf_zone_core_mean,mf_zone_shell_mean,mf_zone_delta_c,mf_zone_shell_mass_fraction,mf_zone_shell_volume_fraction,mf_zone_core_volume_mm3,mf_zone_shell_volume_mm3,mass_error_percent,tracer_inventory_error_percent,tracer_mass_rms_normalized,tracer_volume_rms_normalized,mf_zone_delta_c_normalized,k_mix_1_s,tau_mix_ms,k_global_mix_1_s,tau_global_mix_ms,k_mf_zone_mix_1_s,tau_mf_zone_mix_ms
-180.0,0.0,0.0,1.0,1.0,0.0,1.0,376.4323756852257,79.05079889399524,0.173553719008442,0.17355371900844085,455.48317457922093,456.06180575133493,-0.12687560431874356,1.5867616173873158,0.17355371900844085,0.14343282562678,0.37872526404608925,0.173553719008442,0.14343282562678075,0.3787252640460902,2.815026062415803e-16,0.8677685950422054,0.867768595042205,0.19999999999999954,0.20000000000000087,364.38653966337637,91.09663491584459,0.0,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan
-179.95632,6.066666666665949e-06,0.00012134539051981364,0.9994221648070677,0.9993008194165479,7.59188148881e-65,0.999999058951,376.4323429341373,79.05079201613037,0.17355371900819472,0.1735537190082222,455.48313495026764,456.0617660725391,-0.1268756044284225,1.5867606683504552,0.17355371900822528,0.1432324978733831,0.3784606952820637,0.17355371900819822,0.1432324978733651,0.37846069528203996,8.424668642812035e-05,0.8674316082954147,0.8673473616089865,0.20000000000000007,0.19999999591923429,364.38650981893403,91.09662513133357,-5.980966834018275e-05,-1.2421175199506251e-10,0.9993014229861535,0.9993014229860883,0.9995145786150534,115.09609625685965,8.688391983063463,114.82595347761571,8.708832539282515,79.92814850849877,12.511236887886499
-179.88084096,1.6549866666666604e-05,0.00033027481311334134,0.9984272627940884,0.9980969879809751,3.1089440229e-59,0.999993843594,376.43213195377496,79.05074771044801,0.1735537190085462,0.1735537190086417,455.482879664223,456.06151046235027,-0.12687560446411617,1.5867606683497832,0.1735537190085351,0.14288871393580788,0.37800623531339783,0.17355371900843977,0.14288871393574518,0.3780062353133149,0.00022942511918514077,0.8668508945659359,0.8666214694467508,0.20000000000000004,0.1999999851805077,364.38631048140337,91.09656918281958,-5.980971068408891e-05,5.431211036466266e-11,0.9981014503098903,0.9981014503096688,0.9986780743138112,114.65139257409066,8.72209205268723,113.9929752801819,8.77247038725073,79.6852744028189,12.549370099987062
-179.7504131789,3.4664836263888316e-05,0.0006890676819604349,0.9967187253222488,0.9960296576402884,4.53862566826e-54,0.999974231273,376.43130638355944,79.0505743406689,0.17355371900848476,0.1735537190087962,455.48188072422835,456.06051025354435,-0.1268756045100905,1.5867606683490978,0.17355371900849248,0.14230166253765617,0.3772289259026356,0.17355371900818026,0.14230166253745186,0.37722892590236484,0.0004791080263225484,0.8658521629371722,0.8653730549108496,0.2,0.199999986385217,364.3855107806696,91.0963699435587,-5.98097538828668e-05,2.9753977059954195e-11,0.996049014191798,0.9960490141910806,0.9972394251819646,113.89084950557621,8.780336649881946,112.57976929685786,8.882590595501517,79.26967140933766,12.615165197748048
-179.5250339731,6.596750373611195e-05,0.001302475443272461,0.9937977359767718,0.9924952605334993,4.12905076305e-49,0.999909285132,376.42850326734936,79.0499856861864,0.17355371900834257,0.1735537190096229,455.4784889535357,456.0571141739317,-0.12687560448302326,1.586760668349498,0.17355371900829938,0.1413076248963906,0.3759090646637702,0.17355371900701502,0.1413076248955492,0.3759090646626511,0.0009070636862327067,0.8641403402965651,0.8632332766103323,0.2,0.19999998899223168,364.3827961766302,91.09569277690547,-5.980972865859968e-05,-8.151257446797899e-11,0.9925640044389109,0.9925640044359535,0.9947735854261329,112.61246900256627,8.88001132429848,110.23437541776838,9.071580405025026,78.57043421691311,12.727433798307041
-179.1396489213,0.00011949320537500085,0.002332535074330933,0.9888926900665775,0.9865601549922466,2.26611765869e-44,0.999710189979,376.4196696574641,79.04813062813197,0.17355371900838154,0.17355371901801678,455.46780028559607,456.04641192740996,-0.1268756044737862,1.5867606683496558,0.17355371900837205,0.1396650678456682,0.37371789874940187,0.17355371899872085,0.13966506783933727,0.3737178987409317,0.0016288149636178976,0.8612533351873904,0.8596245202237726,0.19999999999999998,0.199999988285599,364.3742455640093,91.09355472158677,-5.980971871100138e-05,-3.964606420936434e-11,0.9867783700427284,0.986778370020361,0.9906149233044825,111.06428447374698,9.003794556803513,107.36984320110342,9.3136021268747,77.72142538047612,12.86646500761685
-178.6896489213,0.00018199320537499926,0.0035079180718049774,0.983295628058226,0.9797877099864211,7.11728713755e-42,0.999351184324,376.40290188093024,79.04460939485755,0.1735537190080144,0.1735537190376509,455.4475112757878,456.02609714325513,-0.1268756045085806,1.5867606683490227,0.17355371900797034,0.1378303978068007,0.37125516536043063,0.17355371897829408,0.13783039778729933,0.3712551653341665,0.0024569378398179033,0.857940843680582,0.8554839058407641,0.1999999999999999,0.19999998731359933,364.35801479861976,91.08949647716796,-5.9809758612416886e-05,-2.71105360383217e-10,0.980275678982035,0.9802756789126839,0.9858433581583538,109.2782079723662,9.150955332767495,104.06302688436341,9.60956095493183,76.73968226577975,13.03106776669476
-178.2396489213,0.00024449320537500165,0.00465547649448938,0.9778310639770648,0.9731755874825754,3.70075572401e-40,0.99886534869,376.3791816490378,79.0396281466632,0.17355371900892735,0.17355371906698946,455.41880979570095,455.99735920176107,-0.1268756045150976,1.5867606683488251,0.17355371900890107,0.1360784322278256,0.36888810258373145,0.17355371895078817,0.1360784321895873,0.36888810253190235,0.0032701131487099383,0.8546881424496658,0.8514180293009559,0.20000000000000015,0.19999998730495983,364.33505361812087,91.08375617758011,-5.980977105801699e-05,2.651656672014724e-10,0.9740256000952694,0.9740255999584155,0.9811579194791511,107.43261046434684,9.308160675588027,100.7125591200373,9.929248236142225,75.72374902237392,13.205896603251013
-177.7896489213,0.0003069932053750001,0.005776211411792913,0.9724942308263043,0.9667180194145113,8.58009764623e-39,0.998259047091,376.3485086265177,79.03318681151991,0.1735537190081759,0.17355371910296885,455.3816954380377,455.960197695144,-0.12687560450027613,1.5867606683490478,0.173553719008218,0.13440340843347923,0.3666107041992626,0.17355371891339974,0.13440340837103343,0.36661070411409624,0.00406880846449138,0.8514933611831237,0.8474245527186323,0.2,0.19999998726779408,364.30536214844363,91.07633328959402,-5.980975702479796e-05,-1.284083950281456e-10,0.9680122743399755,0.9680122741150967,0.9765559131319066,105.63839603869188,9.466255050235075,97.5482583454042,10.25133628177292,74.73500272063507,13.380611006840711
-177.3396489213,0.00036949320537499846,0.006871083324862902,0.9672805547912406,0.9604094714663778,1.20595578514e-37,0.997538389478,376.3108823773021,79.02528529931284,0.17355371900840855,0.17355371914816078,455.336167676615,455.91461209671866,-0.12687560450046487,1.586760668348927,0.17355371900843428,0.1328000166575053,0.36441736602075553,0.17355371886875237,0.13280001656546558,0.36441736589447216,0.004853474071407775,0.8483546987565413,0.8435012246851336,0.2,0.19999998722655482,364.26893995750356,91.06722771911143,-5.980976464092791e-05,-3.785860513971784e-12,0.9622209042183346,0.962220903884889,0.9720347446361651,103.89425555005487,9.625171234979526,94.56031292051689,10.57526111235011,73.77267195122,13.55515495848138
