crank_angle_deg_atdc,time_s,core_mean,wall_shell_mean,delta_c,tracer_min,tracer_max,core_volume_mm3,wall_shell_volume_mm3,wall_shell_volume_fraction,wall_shell_mass_fraction,total_volume_mm3,python_volume_mm3,volume_error_percent,mass_mg,tracer_mass_mean,tracer_mass_variance,tracer_mass_rms,tracer_volume_mean,tracer_volume_variance,tracer_volume_rms,mf_zone_core_mean,mf_zone_shell_mean,mf_zone_delta_c,mf_zone_shell_mass_fraction,mf_zone_shell_volume_fraction,mf_zone_core_volume_mm3,mf_zone_shell_volume_mm3,mass_error_percent,tracer_inventory_error_percent,tracer_mass_rms_normalized,tracer_volume_rms_normalized,mf_zone_delta_c_normalized,k_mix_1_s,tau_mix_ms,k_global_mix_1_s,tau_global_mix_ms,k_mf_zone_mix_1_s,tau_mf_zone_mix_ms
-180.0,0.0,0.0,1.0,1.0,0.0,1.0,356.754457551243,98.66567437333055,0.21664759077815982,0.2166475907781624,455.4201319245735,456.06180575133493,-0.14069887429059014,1.5865419963996525,0.2166475907781624,0.16971141218818028,0.4119604497863603,0.21664759077815982,0.1697114121881788,0.4119604497863585,0.020809488472704567,1.0,0.9791905115272954,0.1999999999999985,0.19999999999999526,364.336105539661,91.08402638491253,0.0,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan
-179.55,6.249999999999842e-05,0.0023895309939860766,0.9913599529792987,0.9889704219853126,7.86167197449e-66,0.999999981528,356.7511632411741,98.66476328363714,0.216647590778233,0.21664759128848263,455.4159265248112,456.0575944263084,-0.14069887429555283,1.5865410474958819,0.21664759077820073,0.16612953467182584,0.40758990992396493,0.216647590268036,0.16612953439036807,0.4075899095786941,0.02223400852887095,0.9943019197755188,0.9720679112466479,0.19999999999999987,0.19999999826167747,364.33274201150874,91.08318451330247,-5.980955894990814e-05,1.7696955012524995e-11,0.9893908751078849,0.9893908742697729,0.9927260321696357,170.65263914280138,5.859856636399303,158.5993605149082,6.305195662538632,113.84834235446682,8.78361493298251
-179.1,0.0001250000000000008,0.004572490594010541,0.9834668196683969,0.9788943290743863,1.3088883347e-62,0.999999794846,356.7412802643748,98.66203000145393,0.21664759077807927,0.21664759294255392,455.4033102658287,456.0449603913672,-0.14069887429254413,1.5865410474958699,0.21664759077803167,0.16311403852606665,0.40387379034305587,0.21664758861430056,0.16311403735967664,0.4038737888990528,0.023576731805807875,0.9889310266669236,0.9653542948611157,0.20000000000000012,0.19999999675324312,364.3226496912468,91.08066057458191,-5.9809559704859794e-05,-6.034062138837726e-11,0.9803703014512725,0.9803702979460786,0.9858697398480724,157.84914226786853,6.335162710627906,137.13015650837778,7.292342001658157,108.22728808058196,9.23981389291985
-178.65,0.00018749999999999922,0.006575649432038205,0.9762238068642894,0.9696481574322512,3.83677135893e-60,0.999999030415,356.7248084800395,98.65747448815694,0.21664759077824533,0.21664759491673827,455.3822829681964,456.0239034669817,-0.14069887431498174,1.5865410474954476,0.21664759077818008,0.16053071167727126,0.4006628403998445,0.2166475866422992,0.16053070948940623,0.4006628376695376,0.024846404747756564,0.9838523348998761,0.9590059301521195,0.20000000000000026,0.19999999488729123,364.30582870279414,91.07645426540229,-5.9809586328007924e-05,8.171241461241152e-12,0.9725759854073985,0.9725759787798081,0.9793864614316035,149.63226546433833,6.683050590036871,124.35897269974306,8.041237220690439,104.57271200424294,9.562724164210506
-178.4435518296,0.00021617335699999847,0.007446072706107363,0.9730765410996877,0.9656304683935804,2.08737232843e-59,0.999998357791,356.71504682796643,98.65477476011353,0.2166475907781061,0.21664759429433295,455.3698215880799,456.0114245291585,-0.14069887431900074,1.586541047489776,0.216647590778808,0.1594568143306167,0.39932044066215383,0.21664758726551064,0.1594568124825522,0.3993204383481419,0.02540876929252791,0.9816028767239307,0.9561941074314028,0.20000000000000012,0.1999999950050731,364.2958595450029,91.073962043077,-5.980994379761739e-05,2.97983859809392e-10,0.9693174208088143,0.9693174151917456,0.9765148826248082,143.4071341226153,6.973153784280945,115.07297652736852,8.690137599440332,101.77331495165556,9.825758357925363
-178.3060331391,0.00023527317512499874,0.008009935919818923,0.9710377241380311,0.9630277882182122,5.21021909576e-59,0.99999775553,356.7077748441444,98.6527635863356,0.2166475907779983,0.21664759547045084,455.36053843048006,456.0021282918202,-0.1406988743108628,1.5865410474893455,0.21664759077879966,0.15877537560977956,0.39846627913761984,0.2166475860895589,0.1587753731639234,0.3984662760685318,0.025776685351727658,0.9801312124870873,0.9543545271353597,0.19999999999999998,0.1999999945406412,364.28843323036057,91.07210520011944,-5.9809970942570345e-05,2.9414248814418897e-10,0.9672440141869482,0.9672440067369945,0.9746362080723212,139.46407058345,7.170305554803364,109.80825838210876,9.106783175817418,99.98095396159407,10.001904966661275
-178.1435872657,0.0002578351019861103,0.00865807377151839,0.9686941916920188,0.9600361179205004,1.52160423151e-58,0.999996818191,356.69839191506077,98.65016859988815,0.21664759077820672,0.2166475957814644,455.3485605149489,455.9901334996596,-0.14069887429070116,1.5865410474888464,0.21664759077909646,0.15800450127440938,0.39749780033908283,0.2166475857790562,0.15800449868401395,0.39749779708070576,0.02620369511390086,0.978423173439881,0.9522194783259802,0.20000000000000015,0.1999999941586096,364.27885107182783,91.06970944312107,-5.981000240629086e-05,4.311440093829333e-10,0.9648931118150353,0.9648931039055982,0.9724557857906047,135.67165719192153,7.3707362370122524,105.1946905662987,9.506183198188623,98.23895852699572,10.179261007996166
-177.9392093521,0.0002862209233194453,0.009447100197928526,0.9658412339030524,0.9563941337051239,6.01499627686e-58,0.99999520014,356.685367190723,98.64656642144536,0.21664759077817752,0.2166475964612747,455.3319336121684,455.9734831702181,-0.14069887432690553,1.5865410474883797,0.21664759077906423,0.15708257243178927,0.3963364384355661,0.21664758509952617,0.15708256951332072,0.39633643475375907,0.026729617759369283,0.9763194828578429,0.9495898650984735,0.19999999999999998,0.19999999349426142,364.2655498520053,91.06638376016315,-5.9810031816098785e-05,4.162670208529562e-10,0.9620740016210374,0.9620739926837589,0.9697702887432476,131.21670277961337,7.620981009403676,100.0337643657564,9.99662470307196,96.17123944400308,10.398119081976297
-177.6783617489,0.0003224497570972239,0.010414060802354462,0.9623449003258909,0.9519308395235365,3.73554743657e-57,0.999992219758,356.6667692392155,98.64142288533917,0.21664759077814855,0.2166475977891219,455.3081921245547,455.94970823146184,-0.1406988743112736,1.5865410474883064,0.2166475907790696,0.1559750763240346,0.3949368004175283,0.21664758377254914,0.15597507275877412,0.39493679590381814,0.02738345773128039,0.9737041229702241,0.9463206652389438,0.2000000000000002,0.1999999922588342,364.24655722425996,91.06163490029473,-5.981003643462657e-05,4.1873171596762404e-10,0.95867649581978,0.9586764848631252,0.9664316127439972,126.45264968820963,7.908098426293707,94.75053377804298,10.554030253196686,93.93465021158096,10.645698874138274
-177.392109762,0.0003622069775000014,0.011428476274432027,0.9586769739853059,0.9472484977108739,2.77567638199e-56,0.999987458023,356.6438117839797,98.6350736646102,0.2166475907781761,0.21664760039159234,455.27888544858985,455.92036026312394,-0.14069887428671546,1.586541047487652,0.2166475907792608,0.15483687877460203,0.39349317500383924,0.21664758117174024,0.1548368739387031,0.39349316885900715,0.02808037332896278,0.9709164605804536,0.9428360872514908,0.19999999999999982,0.19999998977347686,364.2231130147919,91.0557724337979,-5.981007767941193e-05,5.06994446425324e-10,0.9551722142450857,0.9551721993290171,0.9628729814598584,122.14493913827111,8.186994950875329,90.11913240334741,11.096422849748338,91.89113060521575,10.88244309775899
