crank_angle_deg_atdc,time_s,core_mean,wall_shell_mean,delta_c,tracer_min,tracer_max,core_volume_mm3,wall_shell_volume_mm3,wall_shell_volume_fraction,wall_shell_mass_fraction,total_volume_mm3,python_volume_mm3,volume_error_percent,mass_mg,tracer_mass_mean,tracer_mass_variance,tracer_mass_rms,tracer_volume_mean,tracer_volume_variance,tracer_volume_rms,mf_zone_core_mean,mf_zone_shell_mean,mf_zone_delta_c,mf_zone_shell_mass_fraction,mf_zone_shell_volume_fraction,mf_zone_core_volume_mm3,mf_zone_shell_volume_mm3,mass_error_percent,tracer_inventory_error_percent,tracer_mass_rms_normalized,tracer_volume_rms_normalized,mf_zone_delta_c_normalized,k_mix_1_s,tau_mix_ms,k_global_mix_1_s,tau_global_mix_ms,k_mf_zone_mix_1_s,tau_mf_zone_mix_ms
-180.0,0.0,0.0,1.0,1.0,0.0,1.0,379.1611997652988,76.24384375566522,0.16741984929764053,0.16741984929763806,455.405043520964,456.06180575133493,-0.1440072863126418,1.5864894330975712,0.16741984929763806,0.13939044335879422,0.37335029577970635,0.16741984929764053,0.13939044335879586,0.3733502957797085,1.196591333169279e-15,0.8370992464881919,0.8370992464881907,0.19999999999999912,0.20000000000000262,364.32403481677,91.08100870419399,0.0,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan
-179.55,6.249999999999842e-05,0.0010993463173658983,0.9945335945646459,0.99343424824728,2.34208442594e-52,0.999915726746,379.15774882256477,76.24308929846895,0.16741973864836304,0.16741973942259103,455.4008381210337,456.0575944263084,-0.14400731690498159,1.5864884842242,0.16741984929752224,0.13758071076220735,0.3709187387585148,0.1674198485232585,0.13758071025542717,0.370918738075373,0.000666833864248343,0.834431911030618,0.8337650771663696,0.19999999999999987,0.19999999255112047,364.3206738890529,91.08016423198077,-5.980962440865767e-05,-6.91779966643935e-11,0.9934871967461189,0.9934871949163522,0.9960169963886497,104.54267642157605,9.565471578013042,102.8809329298206,9.71997406635243,63.513495479034844,15.74468532172174
-179.1,0.0001250000000000008,0.002174004202729035,0.9891911830832387,0.9870171788805097,1.08864019194e-49,0.999709549037,379.14739594557926,76.24082591652962,0.1674194066872798,0.16741942130342116,455.38822186210894,456.0449603913672,-0.14400740854469962,1.5864884842245977,0.16741984929763917,0.13585100140012807,0.36857970834017445,0.1674198346810568,0.13585099198603864,0.36857969556940956,0.0013239151214337532,0.8318035860024598,0.8304796708810261,0.2000000000000001,0.19999997597079264,364.3105884323051,91.07763342980375,-5.980959933982177e-05,6.661338147750939e-13,0.9872222213469284,0.9872221871410709,0.992092245172917,102.8529225713524,9.72262114677653,99.63681131893611,10.03645125493843,62.83810243552796,15.913911484294141
-178.65,0.00018749999999999922,0.0032248183605672475,0.9839686175445239,0.9807437991839567,1.19752218611e-47,0.999387081569,379.13014098708084,76.23705357743164,0.1674188533724755,0.1674188819968476,455.36719456451254,456.0239034669817,-0.14400756133098325,1.586488484224441,0.16741984929764198,0.13419601497555692,0.36632774256880535,0.16741982067211064,0.13419599682048405,0.36632771778898204,0.0019715085843886606,0.8292132121506564,0.8272417035662677,0.1999999999999999,0.19999995895751893,364.29377434100957,91.07342022350304,-5.980960920970446e-05,2.3314683517128287e-12,0.9811904442281609,0.9811903778566441,0.988224164621725,101.2061154578759,9.880825832271183,96.55921307999665,10.356339577576378,62.178730068348905,16.082670052938795
-178.2,0.0002500000000000016,0.0042525885938014705,0.9788618956665103,0.9746093070727088,7.64133527771e-46,0.998953733878,379.10598370211665,76.23177222765746,0.16741807863482888,0.1674181217269376,455.3377559297742,455.99442335411464,-0.14400777525090946,1.5864884842243407,0.16741984929758053,0.13261085059669903,0.3641577276355659,0.16741980620353644,0.1326108236704065,0.36415769066491854,0.0026098655072233456,0.8266597844590091,0.8240499189517858,0.19999999999999996,0.19999994141584393,364.2702314193975,91.06752451037667,-5.98096155379757e-05,-3.4372504842394846e-11,0.9753781683098908,0.9753780692858645,0.9844112539927021,99.6012843165008,10.040031178938639,93.64018525044078,10.679175797500815,61.534729077033695,16.250985662878705
-177.75,0.0003125,0.005258085617658143,0.9738671634145963,0.9686090777969382,7.19483013763e-44,0.99841471909,379.0749237480247,76.2249817923493,0.1674170823775627,0.16741714028579263,455.299905540374,455.9565196344891,-0.14400805029423092,1.5864884842241418,0.16741984929764614,0.13109096651785995,0.36206486506958935,0.16741979138684318,0.131090930854388,0.36206481581947175,0.0032392291342873383,0.8241423299510809,0.8209031008167936,0.20000000000000007,0.199999923462939,364.23995927961585,91.05994626075815,-5.980962807239365e-05,4.818367926873179e-12,0.9697725411291065,0.9697724092151365,0.9806520603866945,98.03760682224393,10.200167388960663,90.87230989691848,11.00445230383552,60.905739565636026,16.418813844667863
-177.3,0.00037499999999999844,0.006242053774938754,0.9689806996010585,0.9627386458261197,2.24188238926e-41,0.997775062041,379.03696068432646,76.21668217514582,0.1674158644759541,0.16741593734038218,455.2536428594722,455.9101917709655,-0.1440083865953845,1.586488484223722,0.1674198492975538,0.12963215030153352,0.36004465042760114,0.16741977643032796,0.1296321060548356,0.3600445889814699,0.0038598355666219666,0.8216599042212805,0.8178000686546586,0.20000000000000004,0.199999905456046,364.20295732905726,91.050685530415,-5.980965454011056e-05,-5.03375119365046e-11,0.9643614977609227,0.9643613331805434,0.9769451735687301,96.65080942090653,10.346524835038682,88.46132280601832,11.304375384402082,60.34656263579149,16.57095211926621
-176.9202247884,0.00042774655716666784,0.007056619042883889,0.9649365422282109,0.957879923185327,2.85339198432e-39,0.997162122018,378.99955028861257,76.20850338421698,0.16741466406257852,0.1674147487617889,455.2080536728295,455.8645383504649,-0.14400871803076365,1.5864884842173974,0.1674198492982909,0.1284451233301512,0.3583924152798873,0.16741976459524394,0.1284450724914305,0.3583923443538248,0.004377100225720543,0.8195908455885725,0.815213745362852,0.2000000000000001,0.1999998904499901,364.16649280631043,91.04156086651912,-5.981005318789201e-05,3.899325307088475e-10,0.9599360689708818,0.9599358789989829,0.9738555479327534,95.55357337863784,10.46533336893042,86.55137503737701,11.553831462159351,59.90318095107844,16.69360431488066
-176.6695707967,0.00046255961156944637,0.0075869082946163685,0.9623042748000776,0.9547173665054612,2.03616727653e-38,0.996724125366,378.9721654074316,76.20251640614332,0.16741378519237027,0.1674138780747314,455.17468181357486,455.83111947112866,-0.14400896066846247,1.5864884842140474,0.16741984929871154,0.12768215566616045,0.3573263993412192,0.16741975641018716,0.12768210033932104,0.357326321923422,0.004715478147322423,0.8182373339042676,0.8135218557569451,0.2000000000000001,0.19999988165927376,364.13979931656235,91.03488249701259,-5.981026434120906e-05,6.411982056420129e-10,0.9570807988647155,0.9570805915050318,0.9718344141030377,94.56623434400096,10.57459892462597,84.86992301213598,11.78273721135584,59.50355739526668,16.80571790619609
-176.4071058413,0.000499013077597223,0.008135506470408973,0.9595815919775872,0.9514460855071782,9.84482744723e-38,0.996235370273,378.9411941418129,76.1957453602658,0.16741279106816553,0.16741288916206049,455.1369395020788,455.79332398168,-0.14400923512156716,1.5864884842148606,0.16741984929872417,0.12690071246930662,0.35623126262205934,0.1674197511960461,0.1269006544940626,0.3562311812490066,0.005067037269644495,0.8168310974150432,0.8117640601453987,0.19999999999999996,0.1999998753008954,364.10960835683187,91.02733114524693,-5.9810213093314246e-05,6.487255177489715e-10,0.9541475302118201,0.9541473122581832,0.9697345488613466,93.6740543726911,10.67531459694704,83.4386207441355,11.98485774431123,59.14190185458395,16.90848566991919
-176.1121922693,0.0005399732959305542,0.008743843260363144,0.9565629721082413,0.9478191288478781,4.24887121388e-37,0.995650146579,378.903591333235,76.18752450333663,0.16741158386114582,0.16741168831397954,455.0911158365716,455.7474357520785,-0.14400956846281066,1.586488484215353,0.16741984929862339,0.12604329194569297,0.3550257623690047,0.16741974483467797,0.12604323074337964,0.355025676174808,0.00545869994469798,0.8152644467143252,0.8098057467696272,0.2000000000000001,0.19999986760561184,364.07295292076714,91.01816291580448,-5.981018205147848e-05,5.885292253537955e-10,0.950918658381045,0.9509184275142164,0.9673951448014492,92.69826148819774,10.787688829820386,81.90828862494682,12.208776630396228,58.74540737180751,17.02260729372199
-175.7733399582,0.000587036116916665,0.009432455986503215,0.9531467255530633,0.9437142695665601,1.82945709062e-36,0.994932124717,378.85672443953416,76.17727829983521,0.16741007889792228,0.16741019187183173,455.0340027393694,455.6902421840448,-0.14400998395975861,1.5864884842166962,0.16741984929851866,0.12508398054794753,0.3536721370817152,0.1674197363117362,0.12508391499332056,0.35367204440458755,0.005904388613147431,0.8134816920400029,0.8075773034268554,0.20000000000000015,0.19999985731197703,364.0272671193978,91.00673561997164,-5.981009738587062e-05,5.259792601464142e-10,0.9472930410918914,0.9472927928608582,0.9647330430827813,91.61362339961062,10.915407151162304,80.24095212207216,12.4624642848041,58.303582439892494,17.15160472396255
-175.3870064981,0.0006406935419305565,0.010204415255211156,0.9493179151034621,0.9391134998482509,8.32058944783e-36,0.994056459689,378.7985129408115,76.16455189925634,0.16740820911699786,0.16740833397972502,454.9630648400679,455.6192043352933,-0.14401050021204398,1.5864884842174838,0.16741984929835704,0.12402233345997017,0.35216804718766037,0.16741972442240297,0.12402226178649635,0.35216794542731505,0.0064070055717103756,0.8114712242049439,0.8050642186332335,0.20000000000000012,0.19999984292824421,363.9705233339017,90.99254150616616,-5.981004774779919e-05,4.2945647038550305e-10,0.9432644119169401,0.943264139356965,0.9617309082652374,90.45460604620278,11.055268976454508,78.48896048135445,12.740645230453222,57.83016670250736,17.292013096629077
-174.9748911733,0.0006979317814861119,0.011013060799004114,0.9453082307933206,0.9342951699943165,4.0631558811e-35,0.993059059107,378.73080492331735,76.1497493367875,0.1674060335699564,0.16740617346529052,454.88055426010493,455.5365775004345,-0.14401110091514235,1.5864884842171023,0.16741984929844647,0.1229253407404081,0.35060710309462945,0.1674197093913208,0.12292526133818363,0.3506069898592777,0.006936891480932067,0.8093516805685044,0.8024147890875724,0.19999999999999993,0.19999982476643396,363.9045231184256,90.97603114167934,-5.981007178412767e-05,4.828581978699731e-10,0.9390835016279284,0.9390831983327254,0.9585658958049156,89.32824872981215,11.194667019888222,76.80337861908988,13.020260540353947,57.36888779287822,17.43105084432437
-174.5973362878,0.0007503699600277771,0.01174116595017937,0.9416989044634774,0.929957738513298,1.87326380411e-34,0.992091886635,378.6636896586251,76.13507636394623,0.16740387628969003,0.16740402941401605,454.79876602257133,455.4546740255182,-0.14401169652067392,1.586488484216713,0.16741984929852247,0.12195042613602508,0.3492140119411377,0.16741969616289937,0.12195034010318657,0.3492138887604366,0.007416920128489489,0.8074315659786538,0.8000146458501644,0.20000000000000007,0.19999980873087056,363.83909980702117,90.95966621555024,-5.9810096320056516e-05,5.282441151166495e-10,0.9353521769999878,0.9353518470666664,0.9556986811377455,88.28676943301886,11.326725469988762,75.25992425240935,13.287284167947941,56.941326015621065,17.561937348028458
-174.2706216843,0.0007957469882916651,0.012361761457451185,0.9386232941875605,0.9262615327301094,6.971985539e-34,0.991215866529,378.60168675346483,76.12152107290582,0.16740188264587477,0.16740204607291118,454.7232078263706,455.3790093701557,-0.1440122470054428,1.5864884842176914,0.1674198492983003,0.12112875310546733,0.34803556298957056,0.1674196858589251,0.1211286620774832,0.3480354322155766,0.007828253211746669,0.8057862336445166,0.79795798043277,0.1999999999999997,0.19999979648931554,363.7786588021277,90.94454902424286,-5.981003465826973e-05,3.9555025921345077e-10,0.9321957607204558,0.9321954104488812,0.9532417855832189,87.33252213100579,11.45048803812078,73.87755684661086,13.535910534727911,56.54857322920828,17.683912128900246
