crank_angle_deg_atdc,time_s,core_mean,wall_shell_mean,delta_c,tracer_min,tracer_max,core_volume_mm3,wall_shell_volume_mm3,wall_shell_volume_fraction,wall_shell_mass_fraction,total_volume_mm3,python_volume_mm3,volume_error_percent,mass_mg,tracer_mass_mean,tracer_mass_variance,tracer_mass_rms,tracer_volume_mean,tracer_volume_variance,tracer_volume_rms,mass_error_percent,tracer_inventory_error_percent,tracer_mass_rms_normalized,tracer_volume_rms_normalized,k_mix_1_s,tau_mix_ms,k_global_mix_1_s,tau_global_mix_ms
-105.9762280461,0.010281079438041666,0.0804817234455165,0.6746935915110892,0.5942118680655727,3.95462932839e-19,0.824605884803,273.3603090827881,67.63761112782836,0.19835197553712988,0.19835723743266825,340.9979202106165,341.4783764421208,-0.14069887426262362,1.586541046955564,0.1983500660260303,0.07377855377141282,0.27162207894685736,0.19834482136393117,0.07377764525647401,0.27162040655384123,-5.984358998345485e-05,-0.0009626881786295449,0.6811691026207355,0.681164908622756,33.17357490803564,30.144475015798488,19.050275918261825,52.49267802160219
-105.7809468724,0.010308201823277779,0.08058769812522001,0.6742650873493332,0.5936773892241132,4.16077319107e-19,0.82420024056,272.8858260073658,67.52020965923005,0.19835197553712416,0.1983572725626195,340.4060356665959,340.8856579500591,-0.14069887432267558,1.5865410469562238,0.19835005986459753,0.07370243322732015,0.27148192062699156,0.1983447811095458,0.07370152063087468,0.2714802398534278,-5.9843548405602576e-05,-0.0009657944914254202,0.6808176160356317,0.6808134010210614,33.18368100839608,30.135294506567302,19.009542157850877,52.60515964541541
-105.5950793283,0.010334016759958332,0.08068850607179896,0.6738574650511265,0.5931689589793275,4.37228238349e-19,0.823810204401,272.4332742029057,67.40823465061064,0.19835197553712006,0.19835730781536481,339.84150885351636,340.3203357347648,-0.1406988742575721,1.586541046956542,0.19835005449965304,0.07363021427722562,0.2713488792628885,0.19834474091264542,0.073629297500858,0.27134718996307666,-5.984352834387252e-05,-0.0009684992512193347,0.6804839772278113,0.6804797408312651,33.1935400669493,30.126343800120814,18.971841454297238,52.709696231068484
-105.4477634755,0.010354477295069445,0.08076837867978913,0.6735345517077619,0.5927661730279727,4.55680621586e-19,0.823498419169,272.0739382907498,67.31932407405439,0.19835197553714182,0.19835732595302616,339.3932623648041,339.8714576796336,-0.14069887424328353,1.5865410469588035,0.19835005178107043,0.07357313548588118,0.2712436828497231,0.19834472013147741,0.07357221722822427,0.27124199016417844,-5.984338580233839e-05,-0.0009698698363092007,0.6802201675013244,0.6802159226140965,33.20318771062197,30.11759017584001,18.93655169620025,52.80792490855961
-105.3126657963,0.010373240861625001,0.08084160425600438,0.6732385434542313,0.5923969391982269,4.73910698907e-19,0.823210376987,271.7439013990734,67.23766296161124,0.19835197553713782,0.19835733666484734,338.9815643606847,339.4591796050127,-0.14069887427518024,1.5865410469578878,0.19835004969178097,0.07352091496651883,0.27114740449895297,0.1983447074481258,0.07351999644856544,0.2711457107323762,-5.984344352283344e-05,-0.000970923160559245,0.6799787223358571,0.6799744747376357,33.2119325515724,30.109660088197895,18.904783457346607,52.89666513537287
-105.1687519882,0.010393228890527777,0.08091957230751294,0.6729233368781807,0.5920037645706678,4.94408432077e-19,0.82290126958,271.39179838928646,67.1505420239352,0.19835197553715697,0.19835735325239823,338.5423404132216,339.0193368038363,-0.14069887432135442,1.5865410469577612,0.19835004716637158,0.073465416455812,0.2710450450678116,0.19834468853553755,0.07346449668535321,0.2710433483510584,-5.9843451494234756e-05,-0.0009721963565412217,0.6797220271433098,0.6797177721466877,33.22087121855674,30.10155854797129,18.872602967207133,52.98686152289597
-105.0069386131,0.010415702970402776,0.08100719651668721,0.672569072978837,0.5915618764621497,5.18847149571e-19,0.822550932134,270.99525229249986,67.05242452186474,0.19835197553712486,0.19835737517190952,338.0476768143646,338.5239762379938,-0.14069887424881244,1.5865410469576247,0.19835004359275935,0.07340317435784391,0.2709302020038444,0.19834466336540213,0.07340225259153656,0.2709285008845259,-5.984346010956543e-05,-0.0009739980084910727,0.6794340257145303,0.6794297596772318,33.23072385820658,30.09263368041387,18.83810612441491,53.0838924781277
-104.8314423276,0.010440077454499999,0.08110217888070809,0.6721850221052397,0.5910828432245316,5.47489456406e-19,0.822167700637,270.56439951167,66.9458185082208,0.19835197553715372,0.19835740591856932,337.5102180198908,337.9857601796608,-0.14069887427129446,1.5865410469580923,0.19835003905839535,0.07333585875334839,0.27080594298011335,0.19834462854041152,0.07333493360669777,0.2708042348389289,-5.9843430633144123e-05,-0.000976284027576213,0.6791224111064117,0.6791181274598005,33.24192579318163,30.082493000604483,18.800247380468264,53.19078944880845
-104.6415432083,0.010466452332180555,0.08120489778525282,0.6717696468225692,0.5905647490373164,5.80986565425e-19,0.821749230375,270.09728197242697,66.83023949611871,0.1983519755371415,0.1983574470260078,336.9275214685457,337.4022426255843,-0.1406988742411519,1.5865410469583419,0.1983500333386669,0.07326323989294777,0.2706718306232619,0.19834458243940042,0.07326230974499814,0.27067011239698807,-5.9843414901283865e-05,-0.0009791676532144855,0.6787860864816939,0.6787817775438718,33.25430787129493,30.071291932170947,18.759989161536318,53.304934847739894
-104.4419807931,0.010494169334291667,0.08131278693498524,0.6713333531120188,0.5900205661770336,6.19189503808e-19,0.821305289552,269.60538459358,66.70852920197069,0.19835197553712755,0.19835749197173666,336.31391379555066,336.7877703973136,-0.14069887431003014,1.5865410469591914,0.19835002671121083,0.07318717264195734,0.27053127849096736,0.1983445318437339,0.07318623695721038,0.27052954913874083,-5.984336135522739e-05,-0.0009825089136605847,0.6784336123006638,0.6784292754613719,33.26722261657522,30.059617886518584,18.719649215030483,53.41980442652069
-104.2562587408,0.010519964063777778,0.08141315695039937,0.6709275256971868,0.5895143687467874,6.58211672647e-19,0.820888399527,269.1466759238016,66.59503079860038,0.19835197553714262,0.19835752218798847,335.7417067224019,336.21475710081137,-0.14069887428160843,1.5865410469540004,0.19835002130255952,0.07311660819696325,0.27040082876530397,0.19834449659885608,0.07311566930336785,0.2703990926452377,-5.9843688537952744e-05,-0.0009852357084283447,0.6781064727584301,0.678102118946868,33.27986087745155,30.048202535532248,18.681599832758014,53.52860616607948
-104.1021604891,0.010541366598736111,0.08149640680466037,0.6705909442808073,0.5890945374761469,6.94081801212e-19,0.820539806556,268.76539857962234,66.5006912479027,0.19835197553714262,0.19835754376537362,335.266089827525,335.7384700755623,-0.14069887431458206,1.5865410469521197,0.1983500181745569,0.07305822512365281,0.27029285067062503,0.1983444720911918,0.07305728431646394,0.27029111031712444,-5.984380707646508e-05,-0.0009868127043732855,0.677835687179657,0.6778313227515623,33.29197665567013,30.037267247383003,18.64623385675466,53.63013290953373
-103.9582676481,0.010561351715541666,0.08157412170705734,0.6702767716720374,0.58870264996498,7.30909753503e-19,0.820212047307,268.4088209057381,66.41246314293305,0.19835197553713174,0.19835755823610315,334.82128404867115,335.2930375782434,-0.14069887432786032,1.5865410469529697,0.19835001563204643,0.0730038435841375,0.27019223450006385,0.1983444553315543,0.07300290199474407,0.2701904920509678,-5.9843753508204145e-05,-0.0009880945219475912,0.6775833637055271,0.6775789940221346,33.303364441960724,30.026996273687157,18.61359293584635,53.72417906884513
-103.8054612323,0.01058257482884722,0.08165661610517165,0.6699432508158397,0.5882866347106681,7.73621231836e-19,0.81986157694,268.02957389248064,66.31862595753685,0.19835197553713815,0.19835757847661417,334.3481998500175,334.81928681750037,-0.140698874297418,1.5865410469544308,0.19835001258962356,0.07294623487439823,0.27008560656650743,0.1983444322821271,0.07294529158179835,0.2700838602763933,-5.984366141520425e-05,-0.0009896283724941668,0.6773159640372212,0.6773115847213909,33.31508890457293,30.016428978003926,18.580627181893195,53.81949652240475
-103.6371956167,0.010605945053236112,0.08174742235153644,0.6695761267452135,0.5878287043936771,8.20635575212e-19,0.819472809275,267.6112691922567,66.21512471866549,0.1983519755371238,0.19835760003382666,333.82639391092215,334.29674566885706,-0.14069887428721506,1.5865410469546317,0.19835000853999393,0.07288296585970128,0.26996845345280857,0.19834440714544924,0.07288202076881073,0.2699667030743064,-5.984364874755954e-05,-0.0009916700106638032,0.6770221695060958,0.6770177799374775,33.32795882062629,30.00483784146755,18.5453272485341,53.92193875031481
