requested_crank_angle_deg_atdc,sampled_crank_angle_deg_atdc,tracer_mass_rms,tracer_mass_rms_normalized,k_global_mix_1_s,tau_global_mix_ms,wall_shell_volume_fraction,tracer_inventory_error_percent,delta_c,k_mix_1_s,tau_mix_ms,mass_error_percent,tracer_min,tracer_max
-90.0,-89.99959413625,0.27118410308922375,0.6869792008064152,12.237717844623564,81.71458213831374,0.18271669603217688,-0.002370193294765066,0.5852954970306579,30.41354147276906,32.880090629871425,-5.981396012932905e-05,-0.000350735959203,0.833141397115
-45.0,-44.99959413625,0.2510897342757898,0.6360749875029519,16.155906793176896,61.89686613086482,0.14915071523029844,-0.003941488413805594,0.4644108633527535,40.021683221039126,24.986455329152843,-5.981511859154409e-05,-0.00270450903505,0.78875419559
-20.0,-19.79959413625,0.23273899125081474,0.5895878275481757,29.775992401346798,33.584103143268166,0.10016400452473027,-0.011611911912590145,0.41865462351694627,13.160387612755798,75.98560387619153,-5.981512920527621e-05,-0.00667144931161,0.739753891269
0.0,-0.007512091199157,0.2115979838760011,0.5360322091135156,32.18393963224581,31.071398077010983,0.07127730917738102,-0.020086718774869894,0.41114417540974535,10.852729914614214,92.14271504659916,-5.982084604339022e-05,-0.0100442587028,0.683503316917
20.0,19.97982349976,0.19797078619735436,0.5015110064918867,16.6261967470081,60.14604633978911,0.10057469368470379,-0.01950394283591894,0.3813974374626611,58.62757582135456,17.05681986659525,-5.982479945876307e-05,-0.0189569854582,0.634117249213
45.0,45.09986973871,0.18739174371428852,0.4747115663052231,13.168210487027803,75.94046290383304,0.14929137653634147,-0.01996218850061071,0.28603627022668615,48.377449617108425,20.670787896316785,-5.982512059077294e-05,-0.0110904337923,0.626884905752
90.0,89.99536377072,0.17507555373252529,0.4435114839469003,10.29373725269109,97.14644695623741,0.1827152534631879,-0.01869224505042233,0.26428492878137366,4.740777920209726,210.93584572629828,-5.982380646418761e-05,-0.00215091269117,0.590604420965
