crank_angle_deg_atdc,time_s,core_mean,wall_shell_mean,delta_c,core_volume_mm3,wall_shell_volume_mm3,total_volume_mm3,python_volume_mm3,volume_error_percent,k_mix_1_s,tau_mix_ms
-12.39498331172,0.02327847454003889,0.15082215171255278,0.4544916276942184,0.3036694759816656,50.773852847563376,14.042253224034093,64.81610607159746,64.90743009492624,-0.14069887406605863,98.87636136768121,10.113640774880503
-11.94498331172,0.02334097454003889,0.15122774851956852,0.4530250355587103,0.30179728703914177,50.43787028070371,13.949332320499483,64.38720260120319,64.47792231192511,-0.14069887407823778,99.01249743098353,10.099735144010968
-11.49498331172,0.02340347454003889,0.15163136689483245,0.45156562100780495,0.2999342541129725,50.11401959077652,13.859766665345132,63.97378625612165,64.0639234751405,-0.14069887407665016,99.13087291172387,10.087674713512317
-11.04498331172,0.02346597454003889,0.15203293679326793,0.4501136197128704,0.29808068291960244,49.802333546701725,13.773565321310018,63.57589886801174,63.66547547518138,-0.14069887407744952,99.23151253432918,10.07744389317909
-10.59498331172,0.02352847454003889,0.15243239780273987,0.4486692641954896,0.2962368663927497,49.50284369277254,13.690737012423845,63.19358070519638,63.282618637102345,-0.14069887407244241,99.3145581130337,10.069017261919061
-10.14498331172,0.023590974540038886,0.15282968850696022,0.44723277715990145,0.29440308865294124,49.21558034466226,13.611290122939202,62.82687046760146,62.915391715361245,-0.14069887406927828,99.37995372599585,10.06239148346896
-9.694983311716,0.023653474540039444,0.15322474524532537,0.4458043739174751,0.29257962867214976,48.94057258565985,13.535232696257044,62.47580528191689,62.56383188897688,-0.14069887409741133,99.4278631386504,10.057542910336087
-9.244983311716,0.023715974540039444,0.15361751668912066,0.44438426549288795,0.2907667488037673,48.677848263108515,13.4625724339498,62.14042069705831,62.227974756904835,-0.14069887408123538,99.45847273831801,10.054447574628135
-8.794983311716,0.023778474540039445,0.15400794105459545,0.442972646829172,0.28896470577457656,48.42743398474949,13.393316694831617,61.8207506795811,61.90785433358388,-0.14069887406116255,99.47201757238302,10.053078487850392
-8.344983311716,0.023840974540039445,0.15439597040721068,0.44156970885812996,0.2871737384509193,48.189355115625574,13.32747249392605,61.51682760955163,61.60350304471561,-0.14069887405763204,99.46882672707416,10.053400979020623
-7.894983311716,0.023903474540039445,0.15478155291702964,0.4401756300504323,0.2853940771334027,47.96363577478932,13.265046501731756,61.22868227652108,61.31495172323154,-0.1406988740688786,99.449205169228,10.055384538250934
-7.444983311716,0.023965974540039448,0.1551646437711474,0.43879057954031203,0.2836259357691646,47.75029883238507,13.206045043323051,60.95634387570813,61.04222960546391,-0.14069887405963044,99.41341695580333,10.059004414309333
